gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj,correct, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs ,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
7180-4,1.44743E+12,84,sizeOnly,big_green_jacket,target,1,3,3,small_green_jacket,distractor,2,2,small_brown_jacket,distractor,1,1,1,1,0,large green,,1.44743E+12,large green,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,jacket,big,green,,,,
7180-4,1.44743E+12,85,filler,car,target,1,1,2,garlic,distractor,2,1,schoolbus,distractor,3,3,1,1,0,car,,1.44743E+12,car,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,car, , ,,,,
7180-4,1.44743E+12,86,colorOnly,small_red_pepper,target,1,1,2,big_green_pepper,distractor,3,1,small_green_pepper,distractor,2,3,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,pepper,small,red,,,,
7180-4,1.44743E+12,87,filler,tennisball,target,1,2,1,firetruck,distractor,3,2,crocodile,distractor,1,3,1,1,0,ball,,1.44743E+12,ball,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE, FALSE, FALSE,tennisball, , ,,,,
7180-4,1.44743E+12,88,filler,raspberry,target,1,3,3,garbagecan,distractor,1,1,bison,distractor,2,2,1,1,0,berry,,1.44743E+12,berry,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE, FALSE, FALSE,raspberry, , ,,,,
7180-4,1.44743E+12,89,filler,broccoli,target,1,3,3,tire,distractor,1,2,polarbear,distractor,2,1,1,1,0,brocolli,,1.44743E+12,brocolli,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,broccoli, , ,,,,
7180-4,1.44743E+12,90,colorAndSize,small_blue_cap,target,1,2,1,big_orange_cap,distractor,1,3,big_orange_cap,distractor,3,2,1,1,0,blue,,1.44743E+12,blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,cap,small,blue,,,,
7180-4,1.44743E+12,91,colorOnly,big_purple_hairdryer,target,1,3,3,big_pink_hairdryer,distractor,2,1,small_pink_hairdryer,distractor,1,2,1,1,0,purple,,1.44743E+12,purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,hairdryer,big,purple,,,,
7180-4,1.44743E+12,92,colorAndSize,big_brown_turtle,target,1,1,1,small_black_turtle,distractor,2,2,small_black_turtle,distractor,3,3,1,1,0,large,,1.44743E+12,large,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,turtle,big,brown,,,,
7180-4,1.44743E+12,93,sizeOnly,small_green_avocado,target,1,3,1,big_green_avocado,distractor,2,2,big_black_avocado,distractor,1,3,1,1,0,small,,1.44743E+12,small,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,avocado,small,green,,,,
7180-4,1.44743E+12,94,filler,violin,target,1,3,3,teddybear,distractor,1,1,coconut,distractor,2,2,1,1,0,instrument,,1.44743E+12,instrument,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,violin, , ,,,,
7180-4,1.44743E+12,95,filler,egg,target,1,2,1,fox,distractor,3,3,eggplant,distractor,1,2,1,1,0,egg,,1.44743E+12,egg,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,egg, , ,,,,
7180-4,1.44743E+12,96,filler,rubberduck,target,1,2,2,snake,distractor,3,3,artichoke,distractor,1,1,1,1,0,duck,,1.44743E+12,duck,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE, FALSE, FALSE,rubberduck, , ,,,,
7180-4,1.44743E+12,97,filler,camera,target,1,3,2,horse,distractor,1,3,ketchup,distractor,2,1,1,1,0,camera,,1.44743E+12,camera,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,camera, , ,,,,
7180-4,1.44743E+12,98,filler,feather,target,1,1,2,clarinet,distractor,2,1,iguana,distractor,3,3,1,1,0,feather,,1.44743E+12,feather,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,feather, , ,,,,
7180-4,1.44743E+12,99,filler,television,target,1,3,1,rhinoceros,distractor,1,3,dresser,distractor,2,2,1,1,0,tv,,1.44743E+12,tv,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,television, , ,,,,
7180-4,1.44743E+12,100,filler,garbagecan,target,1,3,2,hotdog,distractor,1,3,cherries,distractor,2,1,1,1,0,trash,,1.44743E+12,trash,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,garbagecan, , ,,,,
7180-4,1.44743E+12,101,filler,lime,target,1,2,1,fireextinguisher,distractor,1,3,carrot,distractor,3,2,1,1,0,lime,,1.44743E+12,lime,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,lime, , ,,,,
7180-4,1.44743E+12,102,filler,artichoke,target,1,3,2,coconut,distractor,2,3,rubberduck,distractor,1,1,1,1,0,artichoke,,1.44743E+12,artichoke,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,artichoke, , ,,,,
7180-4,1.44743E+12,103,colorOnly,big_white_shoe,target,1,3,3,small_yellow_shoe,distractor,2,2,big_yellow_shoe,distractor,1,1,1,1,0,white,,1.44743E+12,white,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,shoe,big,white,,,,
7180-4,1.44743E+12,104,filler,coconut,target,1,1,2,zucchini,distractor,2,1,carrot,distractor,3,3,1,1,0,nut,,1.44743E+12,nut,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE, FALSE, FALSE,coconut, , ,,,,
7180-4,1.44743E+12,105,filler,banana,target,1,2,2,broccoli,distractor,3,3,coconut,distractor,1,1,1,1,0,banana,,1.44743E+12,banana,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,banana, , ,,,,
7180-4,1.44743E+12,106,filler,bear,target,1,1,3,television,distractor,3,2,lion,distractor,2,1,1,1,0,bear,,1.44743E+12,bear,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,bear, , ,,,,
7180-4,1.44743E+12,107,colorAndSize,big_blue_book,target,1,2,2,small_black_book,distractor,1,1,small_black_book,distractor,3,3,1,1,0,large,,1.44743E+12,large,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,book,big,blue,,,,
7180-4,1.44743E+12,108,filler,piano,target,1,2,3,camera,distractor,1,1,garlic,distractor,3,2,1,1,0,piano,,1.44743E+12,piano,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,piano, , ,,,,
,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529-b,1.44743E+12,1,colorAndSize,big_green_avocado,target,1,1,1,small_black_avocado,distractor,2,3,small_black_avocado,distractor,3,2,0,0,0,,,,NA,FALSE,FALSE,FALSE,FALSE,,, FALSE,TRUE,avocado,big,green,,,,
3529-b,1.44743E+12,2,colorOnly,big_pink_weddingcake,target,1,3,2,small_white_weddingcake,distractor,1,3,big_white_weddingcake,distractor,2,1,1,1,0,the pink cake,,1.44743E+12,the pink cake,FALSE,TRUE,TRUE,FALSE,,, FALSE,TRUE,weddingcake,big,pink,,,,
3529-b,1.44743E+12,3,filler,tire,target,1,1,3,bison,distractor,2,2,mailbox,distractor,3,1,1,1,0,the black tire,,1.44743E+12,the black tire,FALSE,TRUE,TRUE,FALSE,,, FALSE,TRUE,tire, , ,,,,
3529-b,1.44743E+12,4,filler,cactus,target,1,2,1,horse,distractor,1,3,watermelon,distractor,3,2,1,1,0,the cacti,,1.44743E+12,the cacti,FALSE,FALSE,TRUE,FALSE,,, FALSE,TRUE,cactus, , ,,,,
3529-b,1.44743E+12,5,colorOnly,big_black_belt,target,1,2,2,big_brown_belt,distractor,1,3,small_brown_belt,distractor,3,1,1,1,0,the black belt,,1.44743E+12,the black belt,FALSE,TRUE,TRUE,FALSE,,, FALSE,TRUE,belt,big,black,,,,
3529-b,1.44743E+12,6,filler,penguin,target,1,3,3,garbagecan,distractor,2,2,baseball,distractor,1,1,1,1,0,the penguin,,1.44743E+12,the penguin,FALSE,FALSE,TRUE,FALSE,,, FALSE,TRUE,penguin, , ,,,,
3529-b,1.44743E+12,7,filler,iguana,target,1,2,2,tire,distractor,3,1,violin,distractor,1,3,1,1,0,iguana,,1.44743E+12,iguana,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,iguana, , ,,,,
3529-b,1.44743E+12,8,filler,iguana,target,1,3,3,firetruck,distractor,1,2,kitten,distractor,2,1,1,1,0,iguana,,1.44743E+12,iguana,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,iguana, , ,,,,
3529-b,1.44743E+12,9,sizeOnly,small_black_book,target,1,2,2,big_black_book,distractor,1,3,big_blue_book,distractor,3,1,1,1,0,the smallest black book,,1.44743E+12,the smallest black book,TRUE,TRUE,TRUE,FALSE,,, FALSE,TRUE,book,small,black,,,,
3529-b,1.44743E+12,10,filler,lion,target,1,1,1,smokedetector,distractor,2,2,snake,distractor,3,3,1,1,0,the lion,,1.44743E+12,the lion,FALSE,FALSE,TRUE,FALSE,,, FALSE,TRUE,lion, , ,,,,
3529-b,1.44743E+12,11,filler,football,target,1,2,2,lime,distractor,1,3,rubberduck,distractor,3,1,1,1,0,football,,1.44743E+12,football,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,football, , ,,,,
3529-b,1.44743E+12,12,colorOnly,big_red_yarn,target,1,3,1,small_purple_yarn,distractor,1,3,big_purple_yarn,distractor,2,2,1,1,0,red yarn,,1.44743E+12,red yarn,FALSE,TRUE,TRUE,FALSE,,, FALSE, FALSE,yarn,big,red,,,,
3529-b,1.44743E+12,13,filler,mailbox,target,1,2,3,firetruck,distractor,1,1,kiwi,distractor,3,2,1,1,0,mailbox,,1.44743E+12,mailbox,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,mailbox, , ,,,,
3529-b,1.44743E+12,14,sizeOnly,big_red_stapler,target,1,1,3,small_red_stapler,distractor,3,2,small_purple_stapler,distractor,2,1,1,1,0,the biggest stapler,,1.44743E+12,the biggest stapler,TRUE,FALSE,TRUE,FALSE,,, FALSE,TRUE,stapler,big,red,,,,
3529-b,1.44743E+12,15,filler,mailbox,target,1,1,2,rubberduck,distractor,2,3,iguana,distractor,3,1,1,1,0,mailbox,,1.44743E+12,mailbox,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,mailbox, , ,,,,
3529-b,1.44743E+12,16,filler,gloves,target,1,3,3,dresser,distractor,1,1,baseball,distractor,2,2,1,1,0,pink glove,,1.44743E+12,pink glove,FALSE,TRUE,TRUE,FALSE,,, FALSE, FALSE,gloves, , ,,,,
3529-b,1.44743E+12,17,colorOnly,small_red_flower,distractor,0,1,2,small_purple_flower,target,3,1,big_red_flower,distractor,2,3,1,1,0,pink flower small,,1.44743E+12,pink flower small,TRUE,TRUE,TRUE,FALSE,,, FALSE, FALSE,flower,small,red,,FALSE,,!! First postnominal!
3529-b,1.44743E+12,18,filler,crocodile,target,1,1,3,fox,distractor,3,1,lobster,distractor,2,2,1,1,0,alligator,,1.44743E+12,alligator,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,crocodile, , ,,,,
3529-b,1.44743E+12,19,filler,flamingo,target,1,1,2,basketball,distractor,3,3,crocodile,distractor,2,1,1,1,0,flamingo,,1.44743E+12,flamingo,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,flamingo, , ,,,,
3529-b,1.44743E+12,20,filler,tooth,target,1,1,1,cactus,distractor,2,2,firehydrant,distractor,3,3,1,1,0,tooth,,1.44743E+12,tooth,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,tooth, , ,,,,
3529-b,1.44743E+12,21,colorAndSize,big_black_comb,target,1,3,2,small_blue_comb,distractor,2,1,small_blue_comb,distractor,1,3,1,1,0,brown,,1.44743E+12,brown,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,comb,big,black,,,,
3529-b,1.44743E+12,22,filler,banana,target,1,1,1,tennisball,distractor,2,3,schoolbus,distractor,3,2,1,1,0,banana,,1.44743E+12,banana,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,banana, , ,,,,
3529-b,1.44743E+12,23,filler,crocodile,target,1,1,3,elephant,distractor,2,2,zucchini,distractor,3,1,1,1,0,crocodile,,1.44743E+12,crocodile,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,crocodile, , ,,,,
3529-b,1.44743E+12,24,filler,watermelon,target,1,2,3,fox,distractor,1,1,penguin,distractor,3,2,1,1,0,watermelon,,1.44743E+12,watermelon,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,watermelon, , ,,,,
3529-b,1.44743E+12,25,filler,garlic,target,1,1,3,egg,distractor,2,1,garbagecan,distractor,3,2,1,1,0,onion,,1.44743E+12,onion,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,garlic, , ,,,,
3529-b,1.44743E+12,26,colorOnly,big_blue_guitar,target,1,1,1,big_green_guitar,distractor,3,2,small_green_guitar,distractor,2,3,1,1,0,blue,,1.44743E+12,blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,guitar,big,blue,,,,
3529-b,1.44743E+12,27,filler,clarinet,target,1,1,3,tire,distractor,2,1,snowflake,distractor,3,2,1,1,0,instrument,,1.44743E+12,instrument,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,clarinet, , ,,,,!! Change of strategy:superclass
3529-b,1.44743E+12,28,filler,penguin,target,1,1,3,carrot,distractor,3,1,horse,distractor,2,2,1,1,0,penguin,,1.44743E+12,penguin,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,penguin, , ,,,,
3529-b,1.44743E+12,29,filler,grapefruit,target,1,1,1,horse,distractor,3,2,ketchup,distractor,2,3,1,1,0,fruit,,1.44743E+12,fruit,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,grapefruit, , ,,,,
3529-b,1.44743E+12,30,filler,polarbear,target,1,2,3,tophat,distractor,3,1,coconut,distractor,1,2,1,1,0,bear,,1.44743E+12,bear,FALSE,FALSE,TRUE,FALSE,TRUE,, FALSE, FALSE,polarbear, , ,,,,
3529-b,1.44743E+12,31,filler,teddybear,target,1,2,2,rhinoceros,distractor,3,1,carrot,distractor,1,3,1,1,0,toy,,1.44743E+12,toy,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,teddybear, , ,,,,
3529-b,1.44743E+12,32,sizeOnly,big_green_jacket,target,1,2,1,small_brown_jacket,distractor,3,2,small_green_jacket,distractor,1,3,1,1,0,big green hoodie,,1.44743E+12,big green hoodie,TRUE,TRUE,TRUE,FALSE,,, FALSE, FALSE,jacket,big,green,,,,
3529-b,1.44743E+12,33,colorAndSize,small_white_shoe,target,1,1,3,big_yellow_shoe,distractor,3,2,big_yellow_shoe,distractor,2,1,1,1,0,white shoe,,1.44743E+12,white shoe,FALSE,TRUE,TRUE,FALSE,,, FALSE, FALSE,shoe,small,white,,,,
3529-b,1.44743E+12,34,filler,violin,target,1,1,3,clarinet,distractor,2,1,strawberry,distractor,3,2,1,1,0,violin,,1.44743E+12,violin,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,violin, , ,,,,
3529-b,1.44743E+12,35,filler,bison,target,1,2,1,strawberry,distractor,3,3,penguin,distractor,1,2,1,1,0,ox,,1.44743E+12,ox,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,bison, , ,,,,
3529-b,1.44743E+12,36,filler,garbagecan,target,1,1,3,basketball,distractor,2,1,orange,distractor,3,2,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,garbagecan, , ,,,,!!changeStrategyToColor
3529-b,1.44743E+12,37,filler,mailbox,target,1,2,2,fireextinguisher,distractor,3,3,tomato,distractor,1,1,1,1,0,blue,,1.44743E+12,blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,mailbox, , ,,,,
3529-b,1.44743E+12,38,filler,feather,target,1,3,3,horse,distractor,1,1,artichoke,distractor,2,2,1,1,0,feather,,1.44743E+12,feather,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,feather, , ,,,,
3529-b,1.44743E+12,39,filler,basketball,target,1,2,2,tire,distractor,1,3,rubberduck,distractor,3,1,1,1,0,ball,,1.44743E+12,ball,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE, FALSE, FALSE,basketball, , ,,,,
3529-b,1.44743E+12,40,colorAndSize,small_blue_butterfly,target,1,1,2,big_purple_butterfly,distractor,3,3,big_purple_butterfly,distractor,2,1,1,1,0,blue,,1.44743E+12,blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,butterfly,small,blue,,,,
3529-b,1.44743E+12,41,colorOnly,small_green_chair,target,1,1,1,big_red_chair,distractor,3,2,small_red_chair,distractor,2,3,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,chair,small,green,,,,
3529-b,1.44743E+12,42,filler,basketball,target,1,2,3,trumpet,distractor,1,1,camera,distractor,3,2,1,1,0,ball,,1.44743E+12,ball,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE, FALSE, FALSE,basketball, , ,,,,
3529-b,1.44743E+12,43,filler,tomato,target,1,3,3,snowflake,distractor,2,1,lime,distractor,1,2,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,tomato, , ,,,,
3529-b,1.44743E+12,44,colorAndSize,big_purple_rock,target,1,2,3,small_green_rock,distractor,3,2,small_green_rock,distractor,1,1,1,1,0,purple,,1.44743E+12,purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,rock,big,purple,,,,
3529-b,1.44743E+12,45,filler,gloves,target,1,3,2,tomato,distractor,1,3,santahat,distractor,2,1,1,1,0,pink,,1.44743E+12,pink,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,gloves, , ,,,,
3529-b,1.44743E+12,46,filler,toilet,target,1,2,3,egg,distractor,1,1,watermelon,distractor,3,2,1,1,0,toilet,,1.44743E+12,toilet,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,toilet, , ,,,,
3529-b,1.44743E+12,47,filler,egg,target,1,2,3,basketball,distractor,3,2,baseball,distractor,1,1,1,1,0,egg,,1.44743E+12,egg,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,egg, , ,,,,
3529-b,1.44743E+12,48,filler,iguana,target,1,1,1,violin,distractor,2,3,egg,distractor,3,2,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,iguana, , ,,,,
3529-b,1.44743E+12,49,sizeOnly,big_pink_phone,target,1,2,3,small_pink_phone,distractor,1,1,small_white_phone,distractor,3,2,1,1,0,big pink phone,,1.44743E+12,big pink phone,TRUE,TRUE,TRUE,FALSE,,, FALSE, FALSE,phone,big,pink,,,,
3529-b,1.44743E+12,50,filler,television,target,1,3,2,lobster,distractor,1,3,raspberry,distractor,2,1,1,1,0,tv,,1.44743E+12,tv,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,television, , ,,,,
3529-b,1.44743E+12,51,filler,gloves,target,1,3,2,teddybear,distractor,1,3,toilet,distractor,2,1,1,1,0,pink,,1.44743E+12,pink,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,gloves, , ,,,,
3529-b,1.44743E+12,52,filler,motorcycle,target,1,3,1,iguana,distractor,1,2,watermelon,distractor,2,3,1,1,0,red motorcycle,,1.44743E+12,red motorcycle,FALSE,TRUE,TRUE,FALSE,,, FALSE, FALSE,motorcycle, , ,,,,
3529-b,1.44743E+12,53,filler,firetruck,target,1,3,1,lime,distractor,2,3,toilet,distractor,1,2,1,1,0,truck,,1.44743E+12,truck,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE, FALSE, FALSE,firetruck, , ,,,,
3529-b,1.44743E+12,54,filler,bear,target,1,2,3,iguana,distractor,1,1,banana,distractor,3,2,1,1,0,bear,,1.44743E+12,bear,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,bear, , ,,,,
3529-b,1.44743E+12,55,colorAndSize,small_green_folder,target,1,3,3,big_blue_folder,distractor,1,1,big_blue_folder,distractor,2,2,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,folder,small,green,,,,
3529-b,1.44743E+12,56,colorOnly,big_green_framee,target,1,3,3,small_pink_framee,distractor,2,2,big_pink_framee,distractor,1,1,1,1,0,yellow,,1.44743E+12,yellow,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,framee,big,green,,,,
3529-b,1.44743E+12,57,filler,bison,target,1,3,1,gloves,distractor,2,2,tire,distractor,1,3,1,1,0,ox,,1.44743E+12,ox,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,bison, , ,,,,
3529-b,1.44743E+12,58,filler,crocodile,target,1,3,3,bear,distractor,1,1,orange,distractor,2,2,1,1,0,alligator,,1.44743E+12,alligator,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,crocodile, , ,,,,
3529-b,1.44743E+12,59,sizeOnly,small_red_pepper,target,1,2,2,big_red_pepper,distractor,1,3,big_green_pepper,distractor,3,1,1,1,0,small red,,1.44743E+12,small red,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,pepper,small,red,,,,
3529-b,1.44743E+12,60,filler,toilet,target,1,2,3,cherries,distractor,1,1,horse,distractor,3,2,1,1,0,toilet,,1.44743E+12,toilet,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,toilet, , ,,,,
3529-b,1.44743E+12,61,filler,teddybear,target,1,3,2,fox,distractor,1,3,kitten,distractor,2,1,1,1,0,stuffed bear,,1.44743E+12,stuffed bear,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,teddybear, , ,,,,
3529-b,1.44743E+12,62,filler,clarinet,target,1,3,2,grapefruit,distractor,1,1,toilet,distractor,2,3,1,1,0,oboe,,1.44743E+12,oboe,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,clarinet, , ,,,,
3529-b,1.44743E+12,63,colorAndSize,big_red_bucket,target,1,3,1,small_pink_bucket,distractor,1,2,small_pink_bucket,distractor,2,3,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,bucket,big,red,,,,
3529-b,1.44743E+12,64,filler,crocodile,target,1,2,2,kiwi,distractor,1,1,feather,distractor,3,3,1,1,0,crocodile,,1.44743E+12,crocodile,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,crocodile, , ,,,,
3529-b,1.44743E+12,65,colorOnly,small_blue_cap,target,1,3,1,small_orange_cap,distractor,1,3,big_orange_cap,distractor,2,2,1,1,0,blue,,1.44743E+12,blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,cap,small,blue,,,,
3529-b,1.44743E+12,66,sizeOnly,small_blue_rug,target,1,1,1,big_purple_rug,distractor,3,3,big_blue_rug,distractor,2,2,1,1,0,small blue,,1.44743E+12,small blue,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,rug,small,blue,,,,
3529-b,1.44743E+12,67,colorOnly,big_black_turtle,target,1,1,3,small_brown_turtle,distractor,3,2,big_brown_turtle,distractor,2,1,1,1,0,black,,1.44743E+12,black,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,turtle,big,black,,,,
3529-b,1.44743E+12,68,sizeOnly,small_orange_billiardball,target,1,3,3,big_purple_billiardball,distractor,2,2,big_orange_billiardball,distractor,1,1,1,1,0,small red,,1.44743E+12,small red,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,billiardball,small,orange,,,,
3529-b,1.44743E+12,69,filler,tomato,target,1,2,3,penguin,distractor,3,2,rhinoceros,distractor,1,1,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,tomato, , ,,,,
3529-b,1.44743E+12,70,colorAndSize,small_pink_golfball,target,1,1,2,big_blue_golfball,distractor,2,3,big_blue_golfball,distractor,3,1,1,1,0,pink,,1.44743E+12,pink,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,golfball,small,pink,,,,
3529-b,1.44743E+12,71,filler,chick,target,1,2,2,flamingo,distractor,3,3,gloves,distractor,1,1,1,1,0,chick,,1.44743E+12,chick,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,chick, , ,,,,
3529-b,1.44743E+12,72,filler,carrot,target,1,2,2,grapefruit,distractor,1,1,trumpet,distractor,3,3,1,1,0,carrot,,1.44743E+12,carrot,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,carrot, , ,,,,
3529-b,1.44743E+12,73,colorAndSize,big_orange_napkin,target,1,2,3,small_yellow_napkin,distractor,3,1,small_yellow_napkin,distractor,1,2,1,1,0,big orange,,1.44743E+12,big orange,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,napkin,big,orange,,,,
3529-b,1.44743E+12,74,colorAndSize,big_white_teacup,target,1,3,1,small_pink_teacup,distractor,2,3,small_pink_teacup,distractor,1,2,1,1,0,white,,1.44743E+12,white,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,teacup,big,white,,,,
3529-b,1.44743E+12,75,filler,television,target,1,1,1,snake,distractor,2,2,car,distractor,3,3,1,1,0,tv,,1.44743E+12,tv,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,television, , ,,,,
3529-b,1.44743E+12,76,colorOnly,big_purple_bracelet,target,1,1,3,big_green_bracelet,distractor,3,2,small_green_bracelet,distractor,2,1,1,1,0,purple,,1.44743E+12,purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,bracelet,big,purple,,,,
3529-b,1.44743E+12,77,sizeOnly,big_orange_cushion,target,1,1,1,small_blue_cushion,distractor,3,2,small_orange_cushion,distractor,2,3,1,1,0,big orange,,1.44743E+12,big orange,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,cushion,big,orange,,,,
3529-b,1.44743E+12,78,filler,gloves,target,1,2,1,kiwi,distractor,1,2,eggplant,distractor,3,3,1,1,0,pink,,1.44743E+12,pink,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,gloves, , ,,,,
3529-b,1.44743E+12,79,filler,orange,target,1,1,3,flamingo,distractor,2,1,trumpet,distractor,3,2,1,1,0,orange,,1.44743E+12,orange,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,orange, , ,,,,
3529-b,1.44743E+12,80,filler,lemon,target,1,1,2,camera,distractor,2,3,bulldozer,distractor,3,1,1,1,0,lemon,,1.44743E+12,lemon,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,lemon, , ,,,,
3529-b,1.44743E+12,81,filler,bulldozer,target,1,1,1,kiwi,distractor,2,2,orange,distractor,3,3,1,1,0,tractor,,1.44743E+12,tractor,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,bulldozer, , ,,,,
3529-b,1.44743E+12,82,filler,bison,target,1,3,1,gloves,distractor,1,2,snake,distractor,2,3,1,1,0,ox,,1.44743E+12,ox,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,bison, , ,,,,
