,gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,typeAttributeMentioned,noAttrOrLevelMentioned,noLevelMentioned,basiclevelAttributeMentioned,basiclevelMentioned,superClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,X,notes
555,0198-d,1450000000000,23,subSuperTrial,distr23,mnMs,target,3,4,candy,snack,popcorn,distrClass2,4,2,NA,snack,chick,distrClass3,2,3,NA,animal,1,1,0,m&ms,,1450000000000,m&ms,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,mnMs,NA,NA,NA,NA,NA,
556,8286-0,1450000000000,55,subSuperTrial,distr23,dalmatian,target,2,4,dog,animal,dress,distrClass3,3,2,NA,clothing,chick,distrClass2,4,3,NA,animal,1,1,0,dog,,1450000000000,dog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,dalmatian,NA,NA,NA,NA,NA,
557,7830-a,1450000000000,65,subSuperTrial,distr23,husky,target,3,4,dog,animal,lamp,distrClass3,4,2,NA,furniture,chick,distrClass2,2,3,NA,animal,1,1,0,doggy,,1450000000000,doggy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,husky,NA,NA,NA,NA,NA,
558,2919-a,1450000000000,63,subSuperTrial,distr23,jellyBeans,target,2,3,candy,snack,bed,distrClass3,4,4,NA,furniture,cookies,distrClass2,3,2,NA,snack,1,1,0,jelly bean,,1450000000000,jelly bean,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,jellyBeans,NA,NA,NA,NA,NA,
559,4452-5,1450000000000,69,subSuperTrial,distr23,dressShirt,target,3,2,shirt,clothing,gloves,distrClass2,2,4,NA,clothing,cookies,distrClass3,4,3,NA,snack,1,1,0,shirt,,1450000000000,shirt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,dressShirt,NA,NA,NA,NA,NA,
560,0198-d,1450000000000,39,subSuperTrial,distr23,rose,target,2,3,flower,plant,grasses,distrClass2,3,2,NA,plant,cow,distrClass3,4,4,NA,animal,1,1,0,rose,,1450000000000,rose,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,rose,NA,NA,NA,NA,NA,
562,8935-b,1450000000000,32,subSuperTrial,distr23,germanShepherd,target,4,3,dog,animal,lion,distrClass2,2,2,NA,animal,dress,distrClass3,3,4,NA,clothing,1,1,0,Domestic legs,,1450000000000,Domestic legs,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,x,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,germanShepherd,NA,NA,NA,NA,NA,
563,3158-b,1450000000000,15,subSuperTrial,distr23,grizzlyBear,target,2,2,bear,animal,crocodile,distrClass2,3,4,NA,animal,dress,distrClass3,4,3,NA,clothing,1,1,0,bear,,1450000000000,bear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,grizzlyBear,NA,NA,NA,NA,NA,
565,8430-f,1450000000000,52,subSuperTrial,distr23,hawaiiShirt,target,2,2,shirt,clothing,rhino,distrClass3,4,3,NA,animal,dress,distrClass2,3,4,NA,clothing,1,1,0,shirt,,1450000000000,shirt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,hawaiiShirt,NA,NA,NA,NA,NA,
566,8258-f,1450000000000,50,subSuperTrial,distr23,sportsCar,target,2,4,car,vehicle,train,distrClass2,3,2,NA,vehicle,elephant,distrClass3,4,3,NA,animal,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,sportsCar,NA,NA,NA,NA,NA,
567,8684-3,1450000000000,1,subSuperTrial,distr23,pandaBear,target,3,3,bear,animal,bookcase,distrClass3,4,2,NA,furniture,elephant,distrClass2,2,4,NA,animal,1,1,0,the white and black animal,,1450000000000,the white and black animal,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,pandaBear,NA,NA,NA,NA,NA,
568,4452-5,1450000000000,49,subSuperTrial,distr23,suv,target,4,3,car,vehicle,elephant,distrClass3,3,4,NA,animal,firetruck,distrClass2,2,2,NA,vehicle,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,suv,NA,NA,NA,NA,NA,
569,4393-a,1450000000000,49,subSuperTrial,distr23,tulip,target,4,4,flower,plant,grasses,distrClass2,3,2,NA,plant,firetruck,distrClass3,2,3,NA,vehicle,1,1,0,flower,,1450000000000,flower,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,tulip,NA,NA,NA,NA,NA,
570,5239-5,1450000000000,24,subSuperTrial,distr23,polarBear,target,4,4,bear,animal,chick,distrClass2,2,2,NA,animal,grasses,distrClass3,3,3,NA,plant,1,1,0,polo bear,,1450000000000,polo bear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,polarBear,NA,NA,NA,NA,NA,
572,9807-5,1450000000000,23,subSuperTrial,distr23,bedsideTable,target,2,3,table,furniture,bookcase,distrClass2,3,2,NA,furniture,horse,distrClass3,4,4,NA,animal,1,1,0,dresser,,1450000000000,dresser,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,bedsideTable,NA,NA,NA,NA,NA,
573,1223-7,1450000000000,49,subSuperTrial,distr23,husky,target,2,2,dog,animal,cookies,distrClass3,4,3,NA,snack,iguana,distrClass2,3,4,NA,animal,1,1,0,dog,,1450000000000,dog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,husky,NA,NA,NA,NA,NA,
574,5628-2,1450000000000,6,subSuperTrial,distr23,germanShepherd,target,3,3,dog,animal,lamp,distrClass3,2,2,NA,furniture,iguana,distrClass2,4,4,NA,animal,1,1,0,doggie,,1450000000000,doggie,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,germanShepherd,NA,NA,NA,NA,NA,
575,5975-e,1450000000000,64,subSuperTrial,distr23,sunflower,target,2,4,flower,plant,pottedPlant,distrClass2,3,3,NA,plant,lamp,distrClass3,4,2,NA,furniture,1,1,0,flower,,1450000000000,flower,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,sunflower,NA,NA,NA,NA,NA,
576,0198-d,1450000000000,22,subSuperTrial,distr23,bedsideTable,target,2,3,table,furniture,pottedPlant,distrClass3,3,4,NA,plant,lamp,distrClass2,4,2,NA,furniture,1,1,0,dresser,,1450000000000,dresser,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,bedsideTable,NA,NA,NA,NA,NA,
577,5934-3,1450000000000,62,subSuperTrial,distr23,hawaiiShirt,target,4,3,shirt,clothing,socks,distrClass2,2,4,NA,clothing,lamp,distrClass3,3,2,NA,furniture,1,1,0,shirt,,1450000000000,shirt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,hawaiiShirt,NA,NA,NA,NA,NA,
579,7111-e,1450000000000,62,subSuperTrial,distr23,catfish,target,4,4,fish,animal,pretzels,distrClass3,2,3,NA,snack,lobster,distrClass2,3,2,NA,animal,1,1,0,fish,,1450000000000,fish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,catfish,NA,NA,NA,NA,NA,
580,2919-a,1450000000000,45,subSuperTrial,distr23,sportsCar,target,3,3,car,vehicle,train,distrClass2,4,2,NA,vehicle,lobster,distrClass3,2,4,NA,animal,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,sportsCar,NA,NA,NA,NA,NA,
581,4517-f,1450000000000,63,subSuperTrial,distr23,tShirt,target,4,2,shirt,clothing,dress,distrClass2,3,3,NA,clothing,motorcycle,distrClass3,2,4,NA,vehicle,3,3,0,blue___sry___tshirt,,1449255463628___1449255466506___1449255467440,blue,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,tShirt,NA,NA,NA,NA,NA,
582,7830-a,1450000000000,52,subSuperTrial,distr23,pandaBear,target,4,2,bear,animal,dress,distrClass3,2,4,NA,clothing,pig,distrClass2,3,3,NA,animal,1,1,0,panda!,,1450000000000,panda!,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,pandaBear,NA,NA,NA,NA,NA,
583,3504-8,1450000000000,14,subSuperTrial,distr23,husky,target,4,4,dog,animal,crocodile,distrClass2,2,3,NA,animal,popcorn,distrClass3,3,2,NA,snack,1,1,0,dog,,1450000000000,dog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,husky,NA,NA,NA,NA,NA,
584,4842-f,1450000000000,20,subSuperTrial,distr23,jellyBeans,target,3,2,candy,snack,lobster,distrClass3,2,3,NA,animal,popcorn,distrClass2,4,4,NA,snack,1,1,0,most sweet,,1450000000000,most sweet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,x,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,jellyBeans,NA,NA,NA,NA,NA,
585,8684-3,1450000000000,34,subSuperTrial,distr23,mnMs,target,3,4,candy,snack,sheep,distrClass3,4,3,NA,animal,popcorn,distrClass2,2,2,NA,snack,1,1,0,candy,,1450000000000,candy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,mnMs,NA,NA,NA,NA,NA,
586,3504-8,1450000000000,16,subSuperTrial,distr23,coffeeTable,target,2,4,table,furniture,wardrobe,distrClass2,4,2,NA,furniture,popcorn,distrClass3,3,3,NA,snack,1,1,0,table,,1450000000000,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,coffeeTable,NA,NA,NA,NA,NA,
587,3695-5,1450000000000,22,subSuperTrial,distr23,coffeeTable,target,3,2,table,furniture,wardrobe,distrClass2,4,3,NA,furniture,popcorn,distrClass3,2,4,NA,snack,1,1,0,table,,1450000000000,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,coffeeTable,NA,NA,NA,NA,NA,
588,3293-5,1450000000000,1,subSuperTrial,distr23,clownFish,target,2,2,fish,animal,bison,distrClass2,3,3,NA,animal,pottedPlant,distrClass3,4,4,NA,plant,1,1,0,fish,,1450000000000,fish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,clownFish,NA,NA,NA,NA,NA,bald eagle -> being even more specific
589,3293-5,1450000000000,58,subSuperTrial,distr23,skittles,target,4,2,candy,snack,bison,distrClass3,2,4,NA,animal,pretzels,distrClass2,3,3,NA,snack,1,1,0,candy,,1450000000000,candy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,skittles,NA,NA,NA,NA,NA,
590,5512-7,1450000000000,37,subSuperTrial,distr23,jellyBeans,target,2,3,candy,snack,lobster,distrClass3,4,2,NA,animal,pretzels,distrClass2,3,4,NA,snack,1,1,0,candy,,1450000000000,candy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,jellyBeans,NA,NA,NA,NA,NA,
591,4517-f,1450000000000,23,subSuperTrial,distr23,mnMs,target,2,4,candy,snack,rhino,distrClass3,3,3,NA,animal,pretzels,distrClass2,4,2,NA,snack,1,1,0,m&m,,1450000000000,m&m,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,mnMs,NA,NA,NA,NA,NA,
592,3504-8,1450000000000,4,subSuperTrial,distr23,gummyBears,target,4,3,candy,snack,lamp,distrClass3,2,4,NA,furniture,pretzels,distrClass2,3,2,NA,snack,1,1,0,gummi bears,,1450000000000,gummi bears,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,gummyBears,NA,NA,NA,NA,NA,
593,9551-7,1450000000000,63,subSuperTrial,distr23,grizzlyBear,target,2,2,bear,animal,bookcase,distrClass3,3,4,NA,furniture,rabbit,distrClass2,4,3,NA,animal,1,1,0,bear,,1450000000000,bear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,grizzlyBear,NA,NA,NA,NA,NA,
594,5628-2,1450000000000,30,subSuperTrial,distr23,swordFish,target,4,4,fish,animal,cookies,distrClass3,3,2,NA,snack,rhino,distrClass2,2,3,NA,animal,1,1,0,marlin,,1450000000000,marlin,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,swordFish,NA,NA,NA,NA,NA,
595,8684-3,1450000000000,66,subSuperTrial,distr23,germanShepherd,target,2,2,dog,animal,motorcycle,distrClass3,4,4,NA,vehicle,rhino,distrClass2,3,3,NA,animal,1,1,0,barks,,1450000000000,barks,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,x,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,germanShepherd,NA,NA,NA,NA,NA,
596,2919-a,1450000000000,17,subSuperTrial,distr23,rose,target,4,4,flower,plant,bathrobe,distrClass3,3,2,NA,clothing,rosemary,distrClass2,2,3,NA,plant,1,1,0,rose,,1450000000000,rose,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,rose,NA,NA,NA,NA,NA,
597,0198-d,1450000000000,11,subSuperTrial,distr23,swordFish,target,3,3,fish,animal,chick,distrClass2,2,4,NA,animal,rosemary,distrClass3,4,2,NA,plant,1,1,0,fish,,1450000000000,fish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,swordFish,NA,NA,NA,NA,NA,
600,8258-f,1450000000000,17,subSuperTrial,distr23,husky,target,2,3,dog,animal,motorcycle,distrClass3,3,2,NA,vehicle,sheep,distrClass2,4,4,NA,animal,1,1,0,dog,,1450000000000,dog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,husky,NA,NA,NA,NA,NA,
601,5975-e,1450000000000,2,subSuperTrial,distr23,rose,target,2,2,flower,plant,rosemary,distrClass2,3,4,NA,plant,sheep,distrClass3,4,3,NA,animal,1,1,0,its a flower,,1450000000000,its a flower,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,rose,NA,NA,NA,NA,NA,
602,8430-f,1450000000000,5,subSuperTrial,distr23,grizzlyBear,target,3,4,bear,animal,gloves,distrClass3,4,3,NA,clothing,snake,distrClass2,2,2,NA,animal,1,1,0,bear,,1450000000000,bear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,grizzlyBear,NA,NA,NA,NA,NA,
603,5076-0,1450000000000,40,subSuperTrial,distr23,eagle,target,4,4,bird,animal,rosemary,distrClass3,2,3,NA,plant,snake,distrClass2,3,2,NA,animal,1,1,0,Flies,,1450000000000,Flies,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,x,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,eagle,NA,NA,NA,NA,NA,
605,5239-5,1450000000000,63,subSuperTrial,distr23,suv,target,3,4,car,vehicle,squirrel,distrClass3,4,2,NA,animal,train,distrClass2,2,3,NA,vehicle,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,suv,NA,NA,NA,NA,NA,
606,3695-5,1450000000000,44,subSuperTrial,distr23,swordFish,target,4,4,fish,animal,lion,distrClass2,2,2,NA,animal,train,distrClass3,3,3,NA,vehicle,1,1,0,fish,,1450000000000,fish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,swordFish,NA,NA,NA,NA,NA,
607,5512-7,1450000000000,58,subSuperTrial,distr23,convertible,target,2,4,car,vehicle,pottedPlant,distrClass3,3,3,NA,plant,train,distrClass2,4,2,NA,vehicle,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,convertible,NA,NA,NA,NA,NA,
608,0198-d,1450000000000,64,subSuperTrial,distr23,eagle,target,2,3,bird,animal,rabbit,distrClass2,3,4,NA,animal,train,distrClass3,4,2,NA,vehicle,1,1,0,eagle,,1450000000000,eagle,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,eagle,NA,NA,NA,NA,NA,
609,8286-0,1450000000000,41,subSuperTrial,distr23,picnicTable,target,4,3,table,furniture,ivy,distrClass3,2,2,NA,plant,wardrobe,distrClass2,3,4,NA,furniture,1,1,0,table,,1450000000000,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,picnicTable,NA,NA,NA,NA,NA,
610,8258-f,1450000000000,38,subSuperTrial,distr23,picnicTable,target,3,4,table,furniture,crocodile,distrClass3,4,2,NA,animal,wardrobe,distrClass2,2,3,NA,furniture,1,1,0,table,,1450000000000,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,picnicTable,NA,NA,NA,NA,NA,
611,5239-5,1450000000000,72,subSuperTrial,distr23,poloShirt,target,3,3,shirt,clothing,bathrobe,distrClass2,2,2,NA,clothing,bookcase,distrClass3,4,4,NA,furniture,1,1,0,blue shirt,,1450000000000,blue shirt,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,poloShirt,NA,NA,NA,NA,NA,
612,1223-7,1450000000000,17,subSuperTrial,distr23,bedsideTable,target,3,2,table,furniture,bison,distrClass3,4,3,NA,animal,bookcase,distrClass2,2,4,NA,furniture,1,1,0,nightstand,,1450000000000,nightstand,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,bedsideTable,NA,NA,NA,NA,NA,
613,5239-5,1450000000000,10,subSuperTrial,distr23,picnicTable,target,4,4,table,furniture,cookies,distrClass3,2,2,NA,snack,bookcase,distrClass2,3,3,NA,furniture,1,1,0,picnic table,,1450000000000,picnic table,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,picnicTable,NA,NA,NA,NA,NA,
614,9551-7,1450000000000,11,subSuperTrial,distr23,clownFish,target,4,3,fish,animal,kitten,distrClass2,3,4,NA,animal,bookcase,distrClass3,2,2,NA,furniture,1,1,0,fish,,1450000000000,fish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,clownFish,NA,NA,NA,NA,NA,
615,3695-5,1450000000000,27,subSuperTrial,distr23,bedsideTable,target,2,2,table,furniture,iguana,distrClass3,4,4,NA,animal,bookcase,distrClass2,3,3,NA,furniture,1,1,0,end table,,1450000000000,end table,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,bedsideTable,NA,NA,NA,NA,NA,
616,5975-e,1450000000000,20,subSuperTrial,distr23,parrot,target,3,3,bird,animal,ambulance,distrClass3,4,2,NA,vehicle,chick,distrClass2,2,4,NA,animal,1,1,0,wings,,1450000000000,wings,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,x,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,parrot,NA,NA,NA,NA,NA,
617,6456-4,1450000000000,33,subSuperTrial,distr23,polarBear,target,2,2,bear,animal,rabbit,distrClass2,4,4,NA,animal,chips,distrClass3,3,3,NA,snack,1,1,0,bear,,1450000000000,bear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,polarBear,NA,NA,NA,NA,NA,
618,5934-3,1450000000000,52,subSuperTrial,distr23,tulip,target,4,3,flower,plant,ivy,distrClass2,3,4,NA,plant,chips,distrClass3,2,2,NA,snack,2,1,1,tulip,you already got identifying dogs down,1449261723120___1449261728491,tulip,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,tulip,NA,NA,NA,NA,NA,
619,2919-a,1450000000000,29,subSuperTrial,distr23,eagle,target,2,4,bird,animal,snake,distrClass2,4,3,NA,animal,cookies,distrClass3,3,2,NA,snack,1,1,0,eagle,,1450000000000,eagle,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,eagle,NA,NA,NA,NA,NA,
620,7830-a,1450000000000,14,subSuperTrial,distr23,convertible,target,2,3,car,vehicle,motorcycle,distrClass2,4,2,NA,vehicle,cookies,distrClass3,3,4,NA,snack,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,convertible,NA,NA,NA,NA,NA,
621,5076-0,1450000000000,29,subSuperTrial,distr23,convertible,target,4,4,car,vehicle,firetruck,distrClass2,3,3,NA,vehicle,cookies,distrClass3,2,2,NA,snack,1,1,0,Convertible,,1450000000000,Convertible,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,convertible,NA,NA,NA,NA,NA,
622,4452-5,1450000000000,71,subSuperTrial,distr23,swordFish,target,2,3,fish,animal,pig,distrClass2,4,4,NA,animal,cookies,distrClass3,3,2,NA,snack,1,1,0,fish,,1450000000000,fish,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,swordFish,NA,NA,NA,NA,NA,
623,6456-4,1450000000000,53,subSuperTrial,distr23,gummyBears,target,3,2,candy,snack,rabbit,distrClass3,2,4,NA,animal,cookies,distrClass2,4,3,NA,snack,1,1,0,gummi bears,,1450000000000,gummi bears,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,gummyBears,NA,NA,NA,NA,NA,
624,7830-a,1450000000000,58,subSuperTrial,distr23,dressShirt,target,4,4,shirt,clothing,bathrobe,distrClass2,2,2,NA,clothing,cow,distrClass3,3,3,NA,animal,1,1,0,shirt,,1450000000000,shirt,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,dressShirt,NA,NA,NA,NA,NA,
625,4517-f,1450000000000,65,subSuperTrial,distr23,diningTable,target,3,2,table,furniture,wardrobe,distrClass2,2,3,NA,furniture,cow,distrClass3,4,4,NA,animal,1,1,0,table,,1450000000000,table,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,diningTable,NA,NA,NA,NA,NA,
626,5512-7,1450000000000,16,subSuperTrial,distr23,dalmatian,target,4,2,dog,animal,ivy,distrClass3,2,4,NA,plant,cow,distrClass2,3,3,NA,animal,1,1,0,dog,,1450000000000,dog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,dalmatian,NA,NA,NA,NA,NA,
627,4452-5,1450000000000,56,subSuperTrial,distr23,polarBear,target,3,2,bear,animal,ivy,distrClass3,4,3,NA,plant,cow,distrClass2,2,4,NA,animal,2,1,1,polar bear,lol,1449254889822___1449254890790,polar bear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,polarBear,NA,NA,NA,NA,NA,
628,3293-5,1450000000000,26,subSuperTrial,distr23,suv,target,4,4,car,vehicle,ambulance,distrClass2,3,3,NA,vehicle,crocodile,distrClass3,2,2,NA,animal,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,suv,NA,NA,NA,NA,NA,
629,1223-7,1450000000000,31,subSuperTrial,distr23,clownFish,target,3,3,fish,animal,bed,distrClass3,4,2,NA,furniture,crocodile,distrClass2,2,4,NA,animal,1,1,0,clown fish,,1450000000000,clown fish,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,clownFish,NA,NA,NA,NA,NA,
630,5239-5,1450000000000,53,subSuperTrial,distr23,minivan,target,3,3,car,vehicle,train,distrClass2,4,2,NA,vehicle,crocodile,distrClass3,2,4,NA,animal,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,minivan,NA,NA,NA,NA,NA,
631,8430-f,1450000000000,21,subSuperTrial,distr23,germanShepherd,target,3,2,dog,animal,gloves,distrClass3,2,3,NA,clothing,crocodile,distrClass2,4,4,NA,animal,1,1,0,dog,,1450000000000,dog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,germanShepherd,NA,NA,NA,NA,NA,
