gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,onlySubAttr,onlyBasicAttr,onlySuperAttr,onlyOtherAttr,oneMentioned,theMentioned,fullSentence,noLevelMentioned,subAllAttr,basicAllAttr,superAllAttr,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,
1541,0422-5,1455303381872,25,subSuperTrial,basic33,dressShirt,target,2,4,shirt,clothing,bookcase,distractor,3,2,NA,furniture,sheep,distractor,4,3,NA,animal,click on the shirt,save yourself time and drop the click on,1455303367896___1455303378361,click on the shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1547,0422-5,1455303531553,43,subSuperTrial,basic33,hawaiiShirt,target,3,3,shirt,clothing,train,distractor,4,2,NA,vehicle,lamp,distractor,2,4,NA,furniture,shirt,,1455303529921,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1586,1625-9,1455303507812,8,subSuperTrial,basic12,hawaiiShirt,target,2,2,shirt,clothing,gloves,distractor,4,4,NA,clothing,campShirt,distractor,3,3,shirt,clothing,floral-patterned shirt,,1455303501860,floral-patterned shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1590,1625-9,1455303727207,19,subSuperTrial,basic33,poloShirt,target,2,4,shirt,clothing,bookcase,distractor,4,2,NA,furniture,cookies,distractor,3,3,NA,snack,blue shirt,,1455303725252,blue shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1634,0244-4,1455304140544,30,subSuperTrial,basic23,hawaiiShirt,target,4,3,shirt,clothing,bookcase,distractor,2,2,NA,furniture,dress,distractor,3,4,NA,clothing,shirt,,1455304133933,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1652,0244-4,1455304636881,68,subSuperTrial,basic33,dressShirt,target,4,2,shirt,clothing,motorcycle,distractor,3,4,NA,vehicle,bookcase,distractor,2,3,NA,furniture,shirt,,1455304635394,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1653,0244-4,1455304656744,69,subSuperTrial,basic12,poloShirt,target,2,4,shirt,clothing,dress,distractor,4,3,NA,clothing,campShirt,distractor,3,2,shirt,clothing,shirt no buttons,,1455304654199,shirt no buttons,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1699,4509-7,1455304627717,19,subSuperTrial,basic33,dressShirt,target,2,2,shirt,clothing,grasses,distractor,3,3,NA,plant,snake,distractor,4,4,NA,animal,shirt,,1455304622876,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1713,4509-7,1455304881456,50,subSuperTrial,basic33,hawaiiShirt,target,2,4,shirt,clothing,squirrel,distractor,4,2,NA,animal,grasses,distractor,3,3,NA,plant,shirt,,1455304879782,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1756,5699-7,1455306043501,61,subSuperTrial,basic33,poloShirt,target,2,4,shirt,clothing,bookcase,distractor,3,2,NA,furniture,crocodile,distractor,4,3,NA,animal,shirt,,1455306040791,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1777,7960-f,1455304001290,21,subSuperTrial,basic23,dressShirt,target,2,4,shirt,clothing,bathrobe,distractor,3,2,NA,clothing,motorcycle,distractor,4,3,NA,vehicle,shirt,,1455303999206,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1783,7960-f,1455304124460,39,subSuperTrial,basic23,hawaiiShirt,target,3,4,shirt,clothing,wardrobe,distractor,2,3,NA,furniture,dress,distractor,4,2,NA,clothing,shirt,,1455304122154,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1785,7960-f,1455304152662,43,subSuperTrial,basic33,poloShirt,target,3,2,shirt,clothing,cookies,distractor,2,4,NA,snack,sheep,distractor,4,3,NA,animal,shirt,,1455304146685,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1811,6625-1,1455305901381,20,subSuperTrial,basic23,tShirt,target,4,4,shirt,clothing,dress,distractor,2,2,NA,clothing,elephant,distractor,3,3,NA,animal,blue shirt,,1455305899575,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1828,6625-1,1455306155882,52,subSuperTrial,basic33,hawaiiShirt,target,3,3,shirt,clothing,ambulance,distractor,4,2,NA,vehicle,bison,distractor,2,4,NA,animal,shirt,,1455306154466,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1830,6625-1,1455306174570,55,subSuperTrial,basic22,dressShirt,target,2,4,shirt,clothing,socks,distractor,4,3,NA,clothing,gloves,distractor,3,2,NA,clothing,shirt,,1455306172954,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1832,6625-1,1455306230605,62,subSuperTrial,basic33,poloShirt,target,2,4,shirt,clothing,ambulance,distractor,3,3,NA,vehicle,kitten,distractor,4,2,NA,animal,shirt,,1455306229148,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1837,7082-7,1455305701077,7,subSuperTrial,basic22,dressShirt,target,4,3,shirt,clothing,socks,distractor,2,4,NA,clothing,gloves,distractor,3,2,NA,clothing,shirt,,1455305699728,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1869,7082-7,1455306030957,71,subSuperTrial,basic33,hawaiiShirt,target,2,3,shirt,clothing,firetruck,distractor,3,2,NA,vehicle,grasses,distractor,4,4,NA,plant,shirt,,1455306029996,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1992,6517-b,1455307220169,43,subSuperTrial,basic33,hawaiiShirt,target,2,3,shirt,clothing,bookcase,distractor,4,4,NA,furniture,rabbit,distractor,3,2,NA,animal,shirt,,1455307218903,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1998,6517-b,1455307292360,59,subSuperTrial,basic23,dressShirt,target,2,3,shirt,clothing,snake,distractor,4,2,NA,animal,bathrobe,distractor,3,4,NA,clothing,shirt,,1455307290646,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2019,3188-4,1455304168266,24,subSuperTrial,basic22,dressShirt,target,4,2,shirt,clothing,bathrobe,distractor,2,3,NA,clothing,gloves,distractor,3,4,NA,clothing,blue shirt,,1455304166050,blue shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2026,3188-4,1455304241616,35,subSuperTrial,basic22,poloShirt,target,2,3,shirt,clothing,gloves,distractor,3,4,NA,clothing,socks,distractor,4,2,NA,clothing,blue shirt,,1455304239945,blue shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2037,3188-4,1455304423004,58,subSuperTrial,basic23,tShirt,target,4,2,shirt,clothing,rabbit,distractor,2,3,NA,animal,bathrobe,distractor,3,4,NA,clothing,blue shirt,,1455304421474,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2079,8883-2,1455309256308,70,subSuperTrial,basic23,dressShirt,target,4,4,shirt,clothing,bathrobe,distractor,3,2,NA,clothing,ivy,distractor,2,3,NA,plant,shirt,,1455309254901,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2089,6344-9,1455311777293,22,subSuperTrial,basic12,hawaiiShirt,target,2,4,shirt,clothing,campShirt,distractor,3,2,shirt,clothing,socks,distractor,4,3,NA,clothing,shirt with floral designs,,1455311775183,shirt with floral designs,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2111,6344-9,1455312132766,65,subSuperTrial,basic33,dressShirt,target,2,4,shirt,clothing,bookcase,distractor,3,2,NA,furniture,snake,distractor,4,3,NA,animal,shirt,,1455312130703,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2114,6344-9,1455312171849,70,subSuperTrial,basic23,poloShirt,target,2,2,shirt,clothing,popcorn,distractor,4,4,NA,snack,dress,distractor,3,3,NA,clothing,shirt,,1455312169822,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2122,0189-3,1455315711972,13,subSuperTrial,basic12,poloShirt,target,2,2,shirt,clothing,gloves,distractor,3,4,NA,clothing,campShirt,distractor,4,3,shirt,clothing,shirt that doesn't have buttons all the way,,1455315708568,shirt that doesn't have buttons all the way,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2129,0189-3,1455315809106,28,subSuperTrial,basic23,tShirt,target,2,4,shirt,clothing,dress,distractor,4,2,NA,clothing,wardrobe,distractor,3,3,NA,furniture,shirt,,1455315808040,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2145,0189-3,1455316011225,61,subSuperTrial,basic22,dressShirt,target,4,4,shirt,clothing,gloves,distractor,2,3,NA,clothing,dress,distractor,3,2,NA,clothing,shirt,,1455316010005,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2147,0189-3,1455316055526,65,subSuperTrial,basic12,hawaiiShirt,target,3,3,shirt,clothing,dress,distractor,2,2,NA,clothing,campShirt,distractor,4,4,shirt,clothing,shirt with pattern,,1455316053719,shirt with pattern,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2156,9173-f,1455315106164,6,subSuperTrial,basic33,poloShirt,target,2,3,shirt,clothing,kitten,distractor,3,4,NA,animal,grasses,distractor,4,2,NA,plant,shirt,,1455315104273,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2158,9173-f,1455315126731,9,subSuperTrial,basic33,hawaiiShirt,target,2,3,shirt,clothing,hamster,distractor,4,2,NA,animal,chips,distractor,3,4,NA,snack,shirt,,1455315125196,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2179,9173-f,1455315409951,51,subSuperTrial,basic22,dressShirt,target,2,3,shirt,clothing,bathrobe,distractor,4,4,NA,clothing,dress,distractor,3,2,NA,clothing,shirt,,1455315408515,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2186,9173-f,1455315511932,69,subSuperTrial,basic23,tShirt,target,3,3,shirt,clothing,socks,distractor,4,2,NA,clothing,squirrel,distractor,2,4,NA,animal,shirt,,1455315509392,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
