gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain
4309-b,1448898390771,24,subSuperTrial,distr33,dalmatian,target,4,4,dog,animal,blackStimulus,NA,1,1,NA,NA,toilet,distrClass3,2,2,NA,object,rubberduck,distrClass3,3,3,NA,object,blackStimulus,NA,5,5,NA,NA
4309-b,1448898396355,25,subSuperTrial,distr22,bathrobe,target,4,2,clothing,object,football,distrClass2,3,3,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,crosswalksign,distrClass2,2,4,NA,object
4309-b,1448898401060,26,colorSizeTrial,colorOnly4Distr4Same,big_blue_cap,target,1,2,NA,NA,big_orange_cap,distractor,2,5,NA,NA,big_orange_cap,distractor,3,1,NA,NA,big_orange_cap,distractor,4,3,NA,NA,big_orange_cap,distractor,5,4,NA,NA
4309-b,1448898408267,27,colorSizeTrial,sizeOnly4Distr1Same,small_red_stapler,target,5,4,NA,NA,big_purple_stapler,distractor,3,1,NA,NA,big_red_stapler,distractor,1,2,NA,NA,big_purple_stapler,distractor,2,3,NA,NA,big_purple_stapler,distractor,4,5,NA,NA
4309-b,1448898416610,28,colorSizeTrial,sizeOnly2Distr2Same,big_pink_phone,target,4,4,NA,NA,small_pink_phone,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_pink_phone,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA
4309-b,1448898423482,29,colorSizeTrial,sizeOnly4Distr4Same,big_red_yarn,target,5,5,NA,NA,small_red_yarn,distractor,1,2,NA,NA,small_red_yarn,distractor,2,4,NA,NA,small_red_yarn,distractor,3,1,NA,NA,small_red_yarn,distractor,4,3,NA,NA
4309-b,1448898431681,30,colorSizeTrial,sizeOnly4Distr1Same,big_blue_cushion,target,2,3,NA,NA,small_orange_cushion,distractor,1,5,NA,NA,small_orange_cushion,distractor,5,4,NA,NA,small_blue_cushion,distractor,4,2,NA,NA,small_orange_cushion,distractor,3,1,NA,NA
4309-b,1448898439914,31,colorSizeTrial,colorOnly4Distr1Same,small_brown_belt,target,3,2,NA,NA,big_black_belt,distractor,4,5,NA,NA,big_black_belt,distractor,1,4,NA,NA,small_black_belt,distractor,2,1,NA,NA,big_black_belt,distractor,5,3,NA,NA
4309-b,1448898445062,32,colorSizeTrial,colorOnly4Distr2Same,big_purple_bracelet,target,3,5,NA,NA,big_green_bracelet,distractor,4,4,NA,NA,big_green_bracelet,distractor,1,1,NA,NA,small_green_bracelet,distractor,2,3,NA,NA,small_green_bracelet,distractor,5,2,NA,NA
4309-b,1448898450645,33,subSuperTrial,distr23,carrot,target,2,3,vegetable,food,blackStimulus,NA,1,1,NA,NA,sideroadsign,distrClass3,3,2,NA,object,rice,distrClass2,4,4,NA,food,blackStimulus,NA,5,5,NA,NA
4309-b,1448898456816,34,subSuperTrial,distr23,mushroom,target,3,2,vegetable,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,tooth,distrClass3,4,4,NA,object,chocolate,distrClass2,2,3,NA,food
4309-b,1448898466520,35,subSuperTrial,distr33,swimsuit,target,4,3,clothing,object,airport,distrClass3,2,2,NA,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,horse,distrClass3,3,4,NA,animal
4309-b,1448898475559,36,subSuperTrial,distr12,daisy,target,2,3,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,4,2,flower,plant,fir,distrClass2,3,4,NA,plant
4309-b,1448898481839,37,colorSizeTrial,sizeOnly4Distr2Same,big_red_chair,target,2,5,NA,NA,small_green_chair,distractor,1,4,NA,NA,small_red_chair,distractor,3,1,NA,NA,small_red_chair,distractor,5,2,NA,NA,small_green_chair,distractor,4,3,NA,NA
