object,color_fidelity,size_fidelity,type_fidelity,one_fidelity,color_cost,size_cost,type_cost,speaker-opt,context,small_green_tv,big_red_fan,small_green_desk,blue_one,big_red_one,small_gray_couch,brown_tv,chair,big_green_one,blue_couch,big_green_couch,small_blue_couch,big_green_fan,tv,small_blue_fan,small_blue_desk,small_brown_tv,fan,small_fan,desk,big_gray_couch,small_brown_chair,small_chair,big_green_desk,brown_one,small_red_fan,big_gray_desk,big_gray_chair,green_one,gray_chair,small_couch,big_red_chair,red_fan,small_blue_tv,red_chair,small_red_one,big_brown_chair,gray_desk,gray_fan,small_red_chair,small_green_chair,big_blue_couch,big_chair,big_red_desk,small_green_couch,red_couch,green_tv,brown_desk,small_blue_chair,small_brown_desk,big_gray_one,red_desk,blue_desk,green_couch,small_red_desk,big_red_couch,big_red_tv,big_gray_fan,small_green_one,brown_fan,big_tv,small_tv,big_gray_tv,big_blue_fan,big_desk,small_one,blue_tv,big_brown_fan,small_desk,small_red_couch,big_blue_chair,green_chair,gray_one,big_one,big_brown_one,red_one,small_brown_one,blue_chair,big_blue_one,brown_couch,big_fan,big_blue_tv,green_fan,big_blue_desk,big_brown_couch,small_gray_tv,big_couch,small_brown_couch,big_green_tv,couch,blue_fan,green_desk,big_green_chair,small_brown_fan,small_gray_desk,small_red_tv,small_gray_chair,brown_chair,small_green_fan,gray_couch,small_gray_fan,big_brown_desk,big_brown_tv,gray_tv,small_blue_one,red_tv,small_gray_one
o1,0.9,0.999,0.999,0.7,0.1,0.1,0.1,10,highvariation_exp2,7.879723822421369e-41,0,0,1.170102282802766e-14,0,0,0,0.0019112101181891943,0,7.389233885684159e-41,0,0,0,1.899550826227177e-30,0,0,0,1.899550826227177e-30,7.271795784764705e-31,1.930427757764175e-33,0,0.2693070907947636,0.712801808573727,0,0.000040798943872511594,0,2.7788007345183702e-71,0,6.747399384494143e-13,0,7.199691880864272e-31,0,0,0,0,4.393194646485333e-12,2.7201503303336112e-31,7.389233885684159e-41,2.113570883481867e-40,0,0,7.879758901928595e-71,7.199691880864272e-31,0,0,7.448584847243211e-41,2.1324377172323355e-40,0,0,0,4.4078753168477476e-42,0,7.389233885684278e-41,0,0,0,0,0,4.393194646485333e-12,0,0,7.271795784764705e-31,0,0,7.317668142562158e-64,7.004726981137609e-7,0,0,0,7.870976851230008e-41,0,0,1.170102282802766e-14,7.075161056995478e-37,1.536931089633746e-32,6.747399384494143e-13,0.015216307565270887,0,2.686689954752417e-44,0,0,0,0,2.7566722894718977e-71,0,0,7.27208637182084e-61,0,0,1.930427757764175e-33,0,0,0,0,0,0,0,0.0007220835169553391,0,0,7.879653663921943e-41,0,0,0,0,0,4.363994390047978e-12
o1,0.9,0.999,0.999,0.7,0.1,0.1,0.1,15,highvariation_exp2,9.407263814187596e-61,0,0,1.7022861637316317e-21,0,0,0,0.00011237235517248725,0,8.542715613983254e-61,0,0,0,3.5210582266554535e-45,0,0,0,3.5210582266554535e-45,8.33987113788929e-46,1.140715019410682e-49,0,0.1879613310848864,0.809375434077229,0,3.5048562539976077e-7,0,1.970075802214435e-106,0,7.454207107779449e-19,0,8.216137435019202e-46,0,0,0,0,1.238418690324131e-17,1.908034348019508e-46,8.542715613983254e-61,4.132587478395869e-60,0,0,9.407326634132873e-106,8.216137435019202e-46,0,0,8.645845750109528e-61,4.18804522135749e-60,0,0,0,1.2446314801787648e-62,0,8.54271561398346e-61,0,0,0,0,0,1.238418690324131e-17,0,0,8.33987113788929e-46,0,0,2.662293272100913e-95,7.884672305328041e-10,0,0,0,9.391604212179965e-61,0,0,1.7022861637316317e-21,8.003893936381117e-55,2.562585844946396e-48,7.454207107779449e-19,0.0025244149662996293,0,5.922746660919515e-66,0,0,0,0,1.9465902342196585e-106,0,0,8.340371045247442e-91,0,0,1.140715019410682e-49,0,0,0,0,0,0,0,0.00002609624231978929,0,0,9.407138175638831e-61,0,0,0,0,0,1.2260921296693452e-17
o1,0.9,0.999,0.999,0.7,0.1,0.1,0.1,18,highvariation_exp2,1.0198773517757928e-72,0,0,1.311085585194343e-25,0,0,0,0.000020007062983586523,0,9.084626952123067e-73,0,0,0,4.970496906223937e-54,0,0,0,4.970496906223937e-54,8.82639111153919e-55,2.037063425338445e-59,0,0.14766384534666455,0.8514751581738236,0,1.9678691275289623e-8,0,1.5623253643886946e-127,0,1.9376427403901555e-22,0,8.669482890732891e-55,0,0,0,0,5.647197243061153e-21,1.5034721430491522e-55,9.084626952123067e-73,6.023631920777185e-72,0,0,1.0198855244411048e-126,8.669482890732891e-55,0,0,9.216392018849152e-73,6.120763433555483e-72,0,0,0,5.681210709664731e-75,0,9.08462695212333e-73,0,0,0,0,0,5.647197243061153e-21,0,0,8.82639111153919e-55,0,0,3.553849507618934e-114,1.3077729119042784e-11,0,0,0,1.0178404304347213e-72,0,0,1.311085585194343e-25,1.3315379522092553e-65,8.527192495125138e-58,1.9376427403901555e-22,0.0008375000758495957,0,5.853555593609653e-79,0,0,0,0,1.5400024359823168e-127,0,0,8.827025999667004e-109,0,0,2.037063425338445e-59,0,0,0,0,0,0,0,0.0000034696489097643617,0,0,1.0198610066524763e-72,0,0,0,0,0,5.579813523597209e-21
o1,0.9,0.999,0.999,0.8,0.1,0.1,0.1,10,highvariation_exp2,7.879723822421377e-41,0,0,1.1701022828027665e-14,0,0,0,0.001911210118189194,0,7.389233885684153e-41,0,0,0,1.8995508262271766e-30,0,0,0,1.8995508262271766e-30,7.271795784764713e-31,1.930427757764175e-33,0,0.26930709079476356,0.7128018085737271,0,0.00004079894387251165,0,2.7788007345183674e-71,0,6.747399384494138e-13,0,7.199691880864276e-31,0,0,0,0,4.39319464648537e-12,2.7201503303336126e-31,7.389233885684153e-41,2.113570883481864e-40,0,0,7.87975890192859e-71,7.199691880864276e-31,0,0,7.448584847243204e-41,2.1324377172323367e-40,0,0,0,4.407875316847749e-42,0,7.389233885684284e-41,0,0,0,0,0,4.39319464648537e-12,0,0,7.271795784764713e-31,0,0,7.317668142562166e-64,7.00472698113761e-7,0,0,0,7.870976851230004e-41,0,0,1.1701022828027665e-14,7.075161056995481e-37,1.5369310896337473e-32,6.747399384494138e-13,0.015216307565270891,0,2.686689954752418e-44,0,0,0,0,2.756672289471895e-71,0,0,7.272086371820848e-61,0,0,1.930427757764175e-33,0,0,0,0,0,0,0,0.0007220835169553393,0,0,7.879653663921949e-41,0,0,0,0,0,4.363994390047978e-12
o1,0.9,0.999,0.999,0.8,0.1,0.1,0.1,15,highvariation_exp2,9.407263814187607e-61,0,0,1.7022861637316332e-21,0,0,0,0.00011237235517248723,0,8.542715613983243e-61,0,0,0,3.5210582266554535e-45,0,0,0,3.5210582266554535e-45,8.339871137889302e-46,1.1407150194106822e-49,0,0.18796133108488633,0.8093754340772292,0,3.5048562539976135e-7,0,1.9700758022144317e-106,0,7.45420710777944e-19,0,8.21613743501921e-46,0,0,0,0,1.2384186903241472e-17,1.90803434801951e-46,8.542715613983243e-61,4.132587478395861e-60,0,0,9.407326634132864e-106,8.21613743501921e-46,0,0,8.645845750109516e-61,4.1880452213574944e-60,0,0,0,1.2446314801787652e-62,0,8.54271561398347e-61,0,0,0,0,0,1.2384186903241472e-17,0,0,8.339871137889302e-46,0,0,2.662293272100918e-95,7.884672305328039e-10,0,0,0,9.39160421217996e-61,0,0,1.7022861637316332e-21,8.003893936381124e-55,2.5625858449463987e-48,7.45420710777944e-19,0.0025244149662996293,0,5.922746660919518e-66,0,0,0,0,1.9465902342196556e-106,0,0,8.34037104524746e-91,0,0,1.1407150194106822e-49,0,0,0,0,0,0,0,0.000026096242319789294,0,0,9.40713817563884e-61,0,0,0,0,0,1.2260921296693454e-17
o1,0.9,0.999,0.999,0.8,0.1,0.1,0.1,18,highvariation_exp2,1.0198773517757942e-72,0,0,1.311085585194344e-25,0,0,0,0.000020007062983586513,0,9.084626952123052e-73,0,0,0,4.9704969062239346e-54,0,0,0,4.9704969062239346e-54,8.826391111539205e-55,2.0370634253384444e-59,0,0.14766384534666446,0.8514751581738236,0,1.9678691275289663e-8,0,1.5623253643886913e-127,0,1.9376427403901522e-22,0,8.669482890732899e-55,0,0,0,0,5.64719724306124e-21,1.5034721430491537e-55,9.084626952123052e-73,6.02363192077717e-72,0,0,1.0198855244411035e-126,8.669482890732899e-55,0,0,9.216392018849134e-73,6.120763433555487e-72,0,0,0,5.681210709664733e-75,0,9.084626952123341e-73,0,0,0,0,0,5.64719724306124e-21,0,0,8.826391111539205e-55,0,0,3.55384950761894e-114,1.3077729119042781e-11,0,0,0,1.0178404304347201e-72,0,0,1.311085585194344e-25,1.3315379522092565e-65,8.527192495125147e-58,1.9376427403901522e-22,0.0008375000758495956,0,5.853555593609657e-79,0,0,0,0,1.5400024359823135e-127,0,0,8.82702599966702e-109,0,0,2.0370634253384444e-59,0,0,0,0,0,0,0,0.000003469648909764362,0,0,1.0198610066524774e-72,0,0,0,0,0,5.5798135235972086e-21
o1,0.9,0.999,0.999,0.9,0.1,0.1,0.1,10,highvariation_exp2,7.879723822421378e-41,0,0,1.170102282802765e-14,0,0,0,0.0019112101181891939,0,7.389233885684154e-41,0,0,0,1.8995508262271766e-30,0,0,0,1.8995508262271766e-30,7.271795784764702e-31,1.9304277577641747e-33,0,0.2693070907947634,0.7128018085737273,0,0.00004079894387251123,0,2.7788007345183674e-71,0,6.747399384494141e-13,0,7.199691880864276e-31,0,0,0,0,4.393194646485379e-12,2.7201503303336086e-31,7.389233885684154e-41,2.113570883481865e-40,0,0,7.879758901928596e-71,7.199691880864276e-31,0,0,7.448584847243207e-41,2.132437717232338e-40,0,0,0,4.407875316847752e-42,0,7.389233885684285e-41,0,0,0,0,0,4.393194646485379e-12,0,0,7.271795784764702e-31,0,0,7.317668142562166e-64,7.004726981137609e-7,0,0,0,7.870976851230007e-41,0,0,1.170102282802765e-14,7.075161056995352e-37,1.5369310896337476e-32,6.747399384494141e-13,0.015216307565270868,0,2.6866899547523677e-44,0,0,0,0,2.7566722894718965e-71,0,0,7.272086371820846e-61,0,0,1.9304277577641747e-33,0,0,0,0,0,0,0,0.0007220835169553394,0,0,7.879653663921938e-41,0,0,0,0,0,4.363994390048009e-12
o1,0.9,0.999,0.999,0.9,0.1,0.1,0.1,15,highvariation_exp2,9.407263814187607e-61,0,0,1.702286163731629e-21,0,0,0,0.00011237235517248717,0,8.542715613983242e-61,0,0,0,3.521058226655451e-45,0,0,0,3.521058226655451e-45,8.33987113788928e-46,1.1407150194106813e-49,0,0.18796133108488608,0.8093754340772294,0,3.5048562539975584e-7,0,1.9700758022144315e-106,0,7.45420710777944e-19,0,8.216137435019206e-46,0,0,0,0,1.2384186903241501e-17,1.9080343480195048e-46,8.542715613983242e-61,4.132587478395862e-60,0,0,9.40732663413287e-106,8.216137435019206e-46,0,0,8.645845750109516e-61,4.188045221357495e-60,0,0,0,1.2446314801787663e-62,0,8.54271561398347e-61,0,0,0,0,0,1.2384186903241501e-17,0,0,8.33987113788928e-46,0,0,2.662293272100916e-95,7.884672305328039e-10,0,0,0,9.391604212179959e-61,0,0,1.702286163731629e-21,8.003893936380903e-55,2.562585844946399e-48,7.45420710777944e-19,0.0025244149662996228,0,5.922746660919347e-66,0,0,0,0,1.9465902342196563e-106,0,0,8.340371045247453e-91,0,0,1.1407150194106813e-49,0,0,0,0,0,0,0,0.000026096242319789297,0,0,9.407138175638817e-61,0,0,0,0,0,1.2260921296693578e-17
o1,0.9,0.999,0.999,0.9,0.1,0.1,0.1,18,highvariation_exp2,1.0198773517757942e-72,0,0,1.3110855851943398e-25,0,0,0,0.000020007062983586496,0,9.08462695212305e-73,0,0,0,4.9704969062239317e-54,0,0,0,4.9704969062239317e-54,8.826391111539179e-55,2.037063425338443e-59,0,0.1476638453466642,0.8514751581738238,0,1.9678691275289292e-8,0,1.5623253643886911e-127,0,1.9376427403901524e-22,0,8.669482890732897e-55,0,0,0,0,5.647197243061256e-21,1.5034721430491491e-55,9.08462695212305e-73,6.023631920777173e-72,0,0,1.0198855244411043e-126,8.669482890732897e-55,0,0,9.216392018849134e-73,6.12076343355549e-72,0,0,0,5.681210709664738e-75,0,9.084626952123342e-73,0,0,0,0,0,5.647197243061256e-21,0,0,8.826391111539179e-55,0,0,3.553849507618938e-114,1.3077729119042778e-11,0,0,0,1.0178404304347204e-72,0,0,1.3110855851943398e-25,1.331537952209212e-65,8.527192495125148e-58,1.9376427403901524e-22,0.0008375000758495931,0,5.853555593609455e-79,0,0,0,0,1.5400024359823145e-127,0,0,8.827025999667015e-109,0,0,2.037063425338443e-59,0,0,0,0,0,0,0,0.0000034696489097643634,0,0,1.0198610066524744e-72,0,0,0,0,0,5.5798135235972756e-21
o1,0.9,0.999,0.999,0.95,0.1,0.1,0.1,10,highvariation_exp2,7.879723822421371e-41,0,0,1.1701022828027664e-14,0,0,0,0.0019112101181891945,0,7.389233885684161e-41,0,0,0,1.8995508262271773e-30,0,0,0,1.8995508262271773e-30,7.271795784764707e-31,1.9304277577641754e-33,0,0.26930709079476367,0.7128018085737271,0,0.00004079894387251125,0,2.7788007345183706e-71,0,6.747399384494145e-13,0,7.199691880864273e-31,0,0,0,0,4.3931946464853755e-12,2.7201503303336117e-31,7.389233885684161e-41,2.1135708834818673e-40,0,0,7.879758901928596e-71,7.199691880864273e-31,0,0,7.448584847243213e-41,2.1324377172323363e-40,0,0,0,4.407875316847748e-42,0,7.389233885684279e-41,0,0,0,0,0,4.3931946464853755e-12,0,0,7.271795784764707e-31,0,0,7.31766814256216e-64,7.004726981137611e-7,0,0,0,7.87097685123001e-41,0,0,1.1701022828027664e-14,7.07516105699548e-37,1.5369310896337755e-32,6.747399384494145e-13,0.01521630756527077,0,2.6866899547524175e-44,0,0,0,0,2.7566722894718986e-71,0,0,7.272086371820841e-61,0,0,1.9304277577641754e-33,0,0,0,0,0,0,0,0.0007220835169553393,0,0,7.879653663921944e-41,0,0,0,0,0,4.3639943900480135e-12
o1,0.9,0.999,0.999,0.95,0.1,0.1,0.1,15,highvariation_exp2,9.407263814187596e-61,0,0,1.7022861637316317e-21,0,0,0,0.00011237235517248725,0,8.542715613983254e-61,0,0,0,3.5210582266554535e-45,0,0,0,3.5210582266554535e-45,8.33987113788929e-46,1.140715019410682e-49,0,0.1879613310848864,0.809375434077229,0,3.504856253997561e-7,0,1.970075802214435e-106,0,7.454207107779449e-19,0,8.216137435019202e-46,0,0,0,0,1.2384186903241487e-17,1.908034348019508e-46,8.542715613983254e-61,4.132587478395869e-60,0,0,9.407326634132873e-106,8.216137435019202e-46,0,0,8.645845750109528e-61,4.18804522135749e-60,0,0,0,1.2446314801787648e-62,0,8.54271561398346e-61,0,0,0,0,0,1.2384186903241487e-17,0,0,8.33987113788929e-46,0,0,2.662293272100913e-95,7.884672305328041e-10,0,0,0,9.391604212179965e-61,0,0,1.7022861637316317e-21,8.003893936381117e-55,2.5625858449464683e-48,7.454207107779449e-19,0.002524414966299598,0,5.922746660919515e-66,0,0,0,0,1.9465902342196585e-106,0,0,8.340371045247442e-91,0,0,1.140715019410682e-49,0,0,0,0,0,0,0,0.00002609624231978929,0,0,9.407138175638831e-61,0,0,0,0,0,1.2260921296693598e-17
o1,0.9,0.999,0.999,0.95,0.1,0.1,0.1,18,highvariation_exp2,1.0198773517757928e-72,0,0,1.311085585194343e-25,0,0,0,0.000020007062983586523,0,9.084626952123067e-73,0,0,0,4.970496906223937e-54,0,0,0,4.970496906223937e-54,8.82639111153919e-55,2.037063425338445e-59,0,0.14766384534666455,0.8514751581738236,0,1.9678691275289312e-8,0,1.5623253643886946e-127,0,1.9376427403901555e-22,0,8.669482890732891e-55,0,0,0,0,5.647197243061249e-21,1.5034721430491522e-55,9.084626952123067e-73,6.023631920777185e-72,0,0,1.0198855244411048e-126,8.669482890732891e-55,0,0,9.216392018849152e-73,6.120763433555483e-72,0,0,0,5.681210709664731e-75,0,9.08462695212333e-73,0,0,0,0,0,5.647197243061249e-21,0,0,8.82639111153919e-55,0,0,3.553849507618934e-114,1.3077729119042784e-11,0,0,0,1.0178404304347213e-72,0,0,1.311085585194343e-25,1.3315379522092553e-65,8.527192495125428e-58,1.9376427403901555e-22,0.0008375000758495835,0,5.853555593609653e-79,0,0,0,0,1.5400024359823168e-127,0,0,8.827025999667004e-109,0,0,2.037063425338445e-59,0,0,0,0,0,0,0,0.0000034696489097643617,0,0,1.0198610066524763e-72,0,0,0,0,0,5.579813523597289e-21
o1,0.9,0.999,0.999,0.999,0.1,0.1,0.1,10,highvariation_exp2,7.879723822421368e-41,0,0,1.1701022828027531e-14,0,0,0,0.0019112101181891939,0,7.389233885684149e-41,0,0,0,1.899550826227176e-30,0,0,0,1.899550826227176e-30,7.271795784764704e-31,1.9304277577641744e-33,0,0.26930709079476367,0.712801808573727,0,0.00004079894387251118,0,2.7788007345183714e-71,0,6.747399384494144e-13,0,7.199691880864273e-31,0,0,0,0,4.393194646485289e-12,2.720150330333612e-31,7.389233885684149e-41,2.1135708834818652e-40,0,0,7.8797589019286e-71,7.199691880864273e-31,0,0,7.448584847243215e-41,2.1324377172323347e-40,0,0,0,4.4078753168477495e-42,0,7.389233885684279e-41,0,0,0,0,0,4.393194646485335e-12,0,0,7.271795784764704e-31,0,0,7.317668142562158e-64,7.004726981137613e-7,0,0,0,7.87097685123001e-41,0,0,1.1701022828027531e-14,7.075161056995356e-37,1.5369310896337473e-32,6.747399384494144e-13,0.015216307565270894,0,2.6866899547523667e-44,0,0,0,0,2.756672289471894e-71,0,0,7.272086371820833e-61,0,0,1.9304277577641744e-33,0,0,0,0,0,0,0,0.0007220835169553392,0,0,7.879653663921944e-41,0,0,0,0,0,4.3639943900479715e-12
o1,0.9,0.999,0.999,0.999,0.1,0.1,0.1,15,highvariation_exp2,9.407263814187592e-61,0,0,1.702286163731603e-21,0,0,0,0.00011237235517248718,0,8.542715613983235e-61,0,0,0,3.5210582266554504e-45,0,0,0,3.5210582266554504e-45,8.339871137889287e-46,1.1407150194106813e-49,0,0.18796133108488638,0.809375434077229,0,3.504856253997553e-7,0,1.9700758022144356e-106,0,7.454207107779447e-19,0,8.216137435019202e-46,0,0,0,0,1.2384186903241123e-17,1.908034348019508e-46,8.542715613983235e-61,4.132587478395865e-60,0,0,9.40732663413288e-106,8.216137435019202e-46,0,0,8.645845750109531e-61,4.1880452213574867e-60,0,0,0,1.2446314801787652e-62,0,8.542715613983463e-61,0,0,0,0,0,1.2384186903241319e-17,0,0,8.339871137889287e-46,0,0,2.6622932721009118e-95,7.884672305328042e-10,0,0,0,9.391604212179967e-61,0,0,1.702286163731603e-21,8.003893936380908e-55,2.5625858449463978e-48,7.454207107779447e-19,0.0025244149662996306,0,5.922746660919346e-66,0,0,0,0,1.946590234219654e-106,0,0,8.340371045247429e-91,0,0,1.1407150194106813e-49,0,0,0,0,0,0,0,0.000026096242319789284,0,0,9.407138175638831e-61,0,0,0,0,0,1.2260921296693423e-17
o1,0.9,0.999,0.999,0.999,0.1,0.1,0.1,18,highvariation_exp2,1.0198773517757922e-72,0,0,1.3110855851943164e-25,0,0,0,0.00002000706298358651,0,9.084626952123042e-73,0,0,0,4.970496906223932e-54,0,0,0,4.970496906223932e-54,8.826391111539186e-55,2.037063425338443e-59,0,0.14766384534666455,0.8514751581738235,0,1.9678691275289256e-8,0,1.5623253643886956e-127,0,1.9376427403901553e-22,0,8.669482890732891e-55,0,0,0,0,5.647197243061051e-21,1.503472143049153e-55,9.084626952123042e-73,6.023631920777176e-72,0,0,1.0198855244411061e-126,8.669482890732891e-55,0,0,9.216392018849157e-73,6.120763433555475e-72,0,0,0,5.681210709664734e-75,0,9.084626952123332e-73,0,0,0,0,0,5.647197243061158e-21,0,0,8.826391111539186e-55,0,0,3.553849507618931e-114,1.3077729119042786e-11,0,0,0,1.0178404304347214e-72,0,0,1.3110855851943164e-25,1.3315379522092135e-65,8.527192495125145e-58,1.9376427403901553e-22,0.0008375000758495962,0,5.853555593609454e-79,0,0,0,0,1.5400024359823123e-127,0,0,8.827025999666989e-109,0,0,2.037063425338443e-59,0,0,0,0,0,0,0,0.0000034696489097643613,0,0,1.0198610066524763e-72,0,0,0,0,0,5.5798135235971936e-21
o1,0.999,0.7,0.7,0.7,0.1,0.1,0.1,10,highvariation_exp2,3.4184909764707594e-33,0,0,4.2988166038292826e-32,0,0,0,0.00003062676938917967,0,2.6201745707511747e-34,0,0,0,2.4336202208847357e-8,0,0,0,2.433620220884755e-8,1.485599973473188e-7,6.4022604177319344e-9,0,0.4607085010044369,0.00032590202825726554,0,0.04256021369581704,0,1.3233855464452352e-37,0,4.230057612236523e-29,0,6.812699142558623e-8,0,0,0,0,1.59195414206494e-29,0.00009630711494942799,2.6201745707511747e-34,2.6306657463753045e-34,0,0,2.033460018393712e-38,6.812699142558623e-8,0,0,9.149660883627673e-33,9.20197441294609e-33,0,0,0,9.562400728191508e-35,0,2.6201745707511747e-34,0,0,0,0,0,1.5919541420649675e-29,0,0,1.485599973473188e-7,0,0,5.490659421741399e-12,0.0000012097804901196527,0,0,0,3.410138938134693e-33,0,0,4.2988166038292826e-32,2.528941151975956e-10,0.00009467205883459672,4.230057612236523e-29,0.45288681252257174,0,3.343819825852176e-36,0,0,0,0,2.0288192717887377e-38,0,0,1.4241356476118771e-11,0,0,6.4022604177319344e-9,0,0,0,0,0,0,0,0.04329525990172507,0,0,6.361348266378574e-34,0,0,0,0,0,4.574406893823015e-31
o1,0.999,0.7,0.7,0.7,0.1,0.1,0.1,15,highvariation_exp2,3.146182774951229e-49,0,0,1.4029935313273853e-47,0,0,0,2.667989246911779e-7,0,6.676173788580668e-51,0,0,0,5.976012539763941e-12,0,0,0,5.976012539764011e-12,9.013326777737599e-11,8.063661629398633e-13,0,0.4922340258020737,0.000009261106685374771,0,0.013820953062270215,0,7.578126889325413e-56,0,4.330636338931354e-43,0,2.7990529088925273e-11,0,0,0,0,9.998345087425032e-44,0.0000014877153763415845,6.676173788580668e-51,6.716310985950346e-51,0,0,4.5644215684656597e-57,2.7990529088925273e-11,0,0,1.3776528316387793e-48,1.3894848766167772e-48,0,0,0,1.471914899793885e-51,0,6.676173788580668e-51,0,0,0,0,0,9.998345087425293e-44,0,0,9.013326777737599e-11,0,0,2.0252052799390583e-17,2.094556871730202e-9,0,0,0,3.1346597157380264e-49,0,0,1.4029935313273853e-47,6.330534464002872e-15,0.0000014499900596448578,4.330636338931354e-43,0.4797520115622656,0,9.62490817433723e-54,0,0,0,0,4.5488051558697263e-57,0,0,8.459785048316334e-17,0,0,8.063661629398633e-13,0,0,0,0,0,0,0,0.014180541617968627,0,0,2.525550466680905e-50,0,0,0,0,0,4.8700618968208304e-46
o1,0.999,0.7,0.7,0.7,0.1,0.1,0.1,18,highvariation_exp2,7.349097397364217e-59,0,0,7.004224645474953e-57,0,0,0,1.51465650422522e-8,0,7.216496815534709e-61,0,0,0,3.986456821039102e-14,0,0,0,3.986456821039159e-14,1.0345593362866517e-12,3.603562168032429e-15,0,0.5006096553209228,0.0000010687810105462026,0,0.006879214554152503,0,8.401706609867443e-67,0,1.7090521825576724e-51,0,2.5427671586079275e-13,0,0,0,0,2.9431135001246303e-52,1.1910146028713206e-7,7.216496815534709e-61,7.268590812872548e-61,0,0,2.8850687254080723e-68,2.5427671586079275e-13,0,0,4.3237543438639696e-58,4.368354282984661e-58,0,0,0,1.1758515775915943e-61,0,7.216496815534709e-61,0,0,0,0,0,2.943113500124722e-52,0,0,1.0345593362866517e-12,0,0,1.0880682193353586e-20,4.5102836210870026e-11,0,0,0,7.316809493883796e-59,0,0,7.004224645474953e-57,1.0730543445795495e-17,1.154865198579417e-7,1.7090521825576724e-51,0.485415264942343,0,2.8117012768635797e-64,0,0,0,0,2.8732278397586543e-68,0,0,6.049569330943315e-20,0,0,3.603562168032429e-15,0,0,0,0,0,0,0,0.007094546619258206,0,0,3.562218261844908e-60,0,0,0,0,0,4.9423630201304216e-55
o1,0.999,0.7,0.7,0.8,0.1,0.1,0.1,10,highvariation_exp2,3.4184909764707594e-33,0,0,4.2988166038292826e-32,0,0,0,0.00003062676938917967,0,2.6201745707511747e-34,0,0,0,2.4336202208847357e-8,0,0,0,2.433620220884755e-8,1.485599973473188e-7,6.4022604177319344e-9,0,0.4607085010044369,0.00032590202825726554,0,0.04256021369581704,0,1.3233855464452352e-37,0,4.230057612236523e-29,0,6.812699142558623e-8,0,0,0,0,1.59195414206494e-29,0.00009630711494942799,2.6201745707511747e-34,2.6306657463753045e-34,0,0,2.033460018393712e-38,6.812699142558623e-8,0,0,9.149660883627673e-33,9.20197441294609e-33,0,0,0,9.562400728191508e-35,0,2.6201745707511747e-34,0,0,0,0,0,1.5919541420649675e-29,0,0,1.485599973473188e-7,0,0,5.490659421741399e-12,0.0000012097804901196527,0,0,0,3.410138938134693e-33,0,0,4.2988166038292826e-32,2.528941151975956e-10,0.00009467205883459672,4.230057612236523e-29,0.45288681252257174,0,3.343819825852176e-36,0,0,0,0,2.0288192717887377e-38,0,0,1.4241356476118771e-11,0,0,6.4022604177319344e-9,0,0,0,0,0,0,0,0.04329525990172507,0,0,6.361348266378574e-34,0,0,0,0,0,4.5744068938231e-31
o1,0.999,0.7,0.7,0.8,0.1,0.1,0.1,15,highvariation_exp2,3.146182774951229e-49,0,0,1.4029935313273853e-47,0,0,0,2.667989246911779e-7,0,6.676173788580668e-51,0,0,0,5.976012539763941e-12,0,0,0,5.976012539764011e-12,9.013326777737599e-11,8.063661629398633e-13,0,0.4922340258020737,0.000009261106685374771,0,0.013820953062270215,0,7.578126889325413e-56,0,4.330636338931354e-43,0,2.7990529088925273e-11,0,0,0,0,9.998345087425032e-44,0.0000014877153763415845,6.676173788580668e-51,6.716310985950346e-51,0,0,4.5644215684656597e-57,2.7990529088925273e-11,0,0,1.3776528316387793e-48,1.3894848766167772e-48,0,0,0,1.471914899793885e-51,0,6.676173788580668e-51,0,0,0,0,0,9.998345087425293e-44,0,0,9.013326777737599e-11,0,0,2.0252052799390583e-17,2.094556871730202e-9,0,0,0,3.1346597157380264e-49,0,0,1.4029935313273853e-47,6.330534464002872e-15,0.0000014499900596448578,4.330636338931354e-43,0.4797520115622656,0,9.62490817433723e-54,0,0,0,0,4.5488051558697263e-57,0,0,8.459785048316334e-17,0,0,8.063661629398633e-13,0,0,0,0,0,0,0,0.014180541617968627,0,0,2.525550466680905e-50,0,0,0,0,0,4.8700618968209666e-46
o1,0.999,0.7,0.7,0.8,0.1,0.1,0.1,18,highvariation_exp2,7.349097397364217e-59,0,0,7.004224645474953e-57,0,0,0,1.51465650422522e-8,0,7.216496815534709e-61,0,0,0,3.986456821039102e-14,0,0,0,3.986456821039159e-14,1.0345593362866517e-12,3.603562168032429e-15,0,0.5006096553209228,0.0000010687810105462026,0,0.006879214554152503,0,8.401706609867443e-67,0,1.7090521825576724e-51,0,2.5427671586079275e-13,0,0,0,0,2.9431135001246303e-52,1.1910146028713206e-7,7.216496815534709e-61,7.268590812872548e-61,0,0,2.8850687254080723e-68,2.5427671586079275e-13,0,0,4.3237543438639696e-58,4.368354282984661e-58,0,0,0,1.1758515775915943e-61,0,7.216496815534709e-61,0,0,0,0,0,2.943113500124722e-52,0,0,1.0345593362866517e-12,0,0,1.0880682193353586e-20,4.5102836210870026e-11,0,0,0,7.316809493883796e-59,0,0,7.004224645474953e-57,1.0730543445795495e-17,1.154865198579417e-7,1.7090521825576724e-51,0.485415264942343,0,2.8117012768635797e-64,0,0,0,0,2.8732278397586543e-68,0,0,6.049569330943315e-20,0,0,3.603562168032429e-15,0,0,0,0,0,0,0,0.007094546619258206,0,0,3.562218261844908e-60,0,0,0,0,0,4.9423630201305875e-55
