gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,TypeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,TRUEheMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
1453-c,1.4489E+12,8,subSuperTrial,distr23,rose,target,3,4,flower,plant,pancake,distrClass3,4,3,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,fir,distrClass2,2,2,NA,plant,1,1,0,rose,,1.4489E+12,rose,FALSE,FALSE,TRUE,,,,,,,,rose,NA,NA,,,,
1453-c,1.4489E+12,9,colorSizeTrial,colorOnly2Distr2Same,big_black_belt,target,3,2,NA,NA,big_brown_belt,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_brown_belt,distractor,2,4,NA,NA,1,1,0,black belt,,1.4489E+12,black belt,FALSE,TRUE,TRUE,,,,,,,,big_black_belt,NA,NA,,,,
1453-c,1.4489E+12,10,colorSizeTrial,sizeOnly2Distr1Same,small_pink_phone,target,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_white_phone,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_phone,distractor,4,2,NA,NA,1,1,0,small pink one,,1.4489E+12,small pink one,TRUE,TRUE,FALSE,,,,,,TRUE,,small_pink_phone,NA,NA,,,,
1453-c,1.4489E+12,11,colorSizeTrial,sizeOnly4Distr1Same,small_black_book,target,1,1,NA,NA,big_blue_book,distractor,4,2,NA,NA,big_blue_book,distractor,5,5,NA,NA,big_black_book,distractor,2,3,NA,NA,big_blue_book,distractor,3,4,NA,NA,1,1,0,small black,,1.4489E+12,small black,TRUE,TRUE,FALSE,,,,,,,,small_black_book,NA,NA,,,,
1453-c,1.4489E+12,12,subSuperTrial,distr12,tulip,target,2,3,flower,plant,hibiscus,distrClass1,4,2,flower,plant,blackStimulus,NA,5,5,NA,NA,grasses,distrClass2,3,4,NA,plant,blackStimulus,NA,1,1,NA,NA,1,1,0,small rose,,1.4489E+12,small rose,TRUE,FALSE,TRUE,,,,,,,,tulip,NA,NA,,,,
1453-c,1.4489E+12,13,colorSizeTrial,colorOnly4Distr4Same,big_black_turtle,target,4,3,NA,NA,big_brown_turtle,distractor,2,4,NA,NA,big_brown_turtle,distractor,5,1,NA,NA,big_brown_turtle,distractor,1,5,NA,NA,big_brown_turtle,distractor,3,2,NA,NA,1,1,0,black one,,1.4489E+12,black one,FALSE,TRUE,FALSE,,,,,,TRUE,,big_black_turtle,NA,NA,,,,
1453-c,1.4489E+12,14,colorSizeTrial,sizeOnly4Distr3Same,big_pink_weddingcake,target,3,1,NA,NA,small_white_weddingcake,distractor,4,5,NA,NA,small_pink_weddingcake,distractor,5,4,NA,NA,small_pink_weddingcake,distractor,1,2,NA,NA,small_pink_weddingcake,distractor,2,3,NA,NA,1,1,0,large pink,,1.4489E+12,large pink,TRUE,TRUE,FALSE,,,,,,,,big_pink_weddingcake,NA,NA,,,,
1453-c,1.4489E+12,15,subSuperTrial,distr12,boat,target,4,4,vehicle,object,train,distrClass1,3,3,vehicle,object,walkietalkie,distrClass2,2,2,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,ship,,1.4489E+12,ship,FALSE,FALSE,TRUE,,,,,,,,boat,NA,NA,,,,
1453-c,1.4489E+12,16,colorSizeTrial,sizeOnly4Distr2Same,big_pink_hairdryer,target,4,1,NA,NA,small_pink_hairdryer,distractor,1,2,NA,NA,small_purple_hairdryer,distractor,2,4,NA,NA,small_pink_hairdryer,distractor,5,3,NA,NA,small_purple_hairdryer,distractor,3,5,NA,NA,1,1,0,large pink,,1.4489E+12,large pink,TRUE,TRUE,FALSE,,,,,,,,big_pink_hairdryer,NA,NA,,,,
1453-c,1.4489E+12,17,subSuperTrial,distr22,eggplant,target,4,2,vegetable,food,fries,distrClass2,2,4,NA,food,blackStimulus,NA,1,1,NA,NA,pasta,distrClass2,3,3,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,eggplant,,1.4489E+12,eggplant,FALSE,FALSE,TRUE,,,,,,,,eggplant,NA,NA,,,,
1453-c,1.4489E+12,18,colorSizeTrial,sizeOnly2Distr2Same,big_green_pepper,target,3,2,NA,NA,small_green_pepper,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_pepper,distractor,4,3,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_green_pepper,NA,NA,,,,
1453-c,1.4489E+12,19,subSuperTrial,distr22,cottage,target,4,4,house,place,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,hospital,distrClass2,2,3,NA,place,church,distrClass2,3,2,NA,place,1,1,0,house,,1.4489E+12,house,FALSE,FALSE,FALSE,,TRUE,,,,,,cottage,NA,NA,,,,
1453-c,1.4489E+12,20,subSuperTrial,distr22,trailer,target,4,4,house,place,blackStimulus,NA,5,5,NA,NA,mosque,distrClass2,2,3,NA,place,blackStimulus,NA,1,1,NA,NA,museum,distrClass2,3,2,NA,place,1,1,0,rv,,1.4489E+12,rv,FALSE,FALSE,TRUE,,,,,,,,trailer,NA,NA,,,,
1453-c,1.4489E+12,21,colorSizeTrial,colorOnly4Distr2Same,small_yellow_napkin,target,4,2,NA,NA,small_orange_napkin,distractor,3,1,NA,NA,small_orange_napkin,distractor,2,3,NA,NA,big_orange_napkin,distractor,1,4,NA,NA,big_orange_napkin,distractor,5,5,NA,NA,1,1,0,yellowish one,,1.4489E+12,yellowish one,FALSE,TRUE,FALSE,,,,,,TRUE,,small_yellow_napkin,NA,NA,,,,
1453-c,1.4489E+12,22,subSuperTrial,distr33,ambulance,target,3,3,vehicle,object,blackStimulus,NA,5,5,NA,NA,iguana,distrClass3,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,penguin,distrClass3,2,2,NA,animal,1,1,0,ambulence,,1.4489E+12,ambulence,FALSE,FALSE,TRUE,,,,,,,,ambulance,NA,NA,,,,
1453-c,1.4489E+12,23,subSuperTrial,distr12,lamp,target,2,4,furniture,object,blackStimulus,NA,5,5,NA,NA,smokedetector,distrClass2,4,3,NA,object,chair2,distrClass1,3,2,furniture,object,blackStimulus,NA,1,1,NA,NA,1,1,0,lamp,,1.4489E+12,lamp,FALSE,FALSE,TRUE,,,,,,,,lamp,NA,NA,,,,
1453-c,1.4489E+12,24,subSuperTrial,distr33,tent,target,2,2,house,place,blackStimulus,NA,1,1,NA,NA,sandwich,distrClass3,3,4,NA,food,blackStimulus,NA,5,5,NA,NA,camera,distrClass3,4,3,NA,object,2,1,1,tent,doing great,1448897724429___1448897727284,tent,FALSE,FALSE,TRUE,,,,,,,,tent,NA,NA,,,,
1453-c,1.4489E+12,25,colorSizeTrial,colorOnly4Distr2Same,big_purple_bike,target,2,4,NA,NA,small_red_bike,distractor,5,1,NA,NA,big_red_bike,distractor,3,3,NA,NA,big_red_bike,distractor,1,5,NA,NA,small_red_bike,distractor,4,2,NA,NA,2,2,0,yup this is pretty easy___purple,,1448897730988___1448897733916,yup this is pretty easy,FALSE,TRUE,FALSE,,,,,,,,big_purple_bike,NA,NA,,,,
1453-c,1.4489E+12,26,subSuperTrial,distr23,saxophone,target,4,4,instrument,object,firestation,distrClass3,3,3,NA,place,tire,distrClass2,2,2,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,sax,,1.4489E+12,sax,FALSE,FALSE,TRUE,,,,,TRUE,,,saxophone,NA,NA,,,,
1453-c,1.4489E+12,27,subSuperTrial,distr23,lime,target,2,3,fruit,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,cookies,distrClass2,4,4,NA,food,record,distrClass3,3,2,NA,object,1,1,0,lime,,1.4489E+12,lime,FALSE,FALSE,TRUE,,,,,,,,lime,NA,NA,,,,
1453-c,1.4489E+12,28,subSuperTrial,distr12,grapefruit,target,2,2,fruit,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,sushi,distrClass2,3,4,NA,food,banana,distrClass1,4,3,fruit,food,1,1,0,grapefruit,,1.4489E+12,grapefruit,FALSE,FALSE,TRUE,,,,,,,,grapefruit,NA,NA,,,,
1453-c,1.4489E+12,29,colorSizeTrial,colorOnly4Distr4Same,small_purple_rug,target,2,4,NA,NA,small_blue_rug,distractor,5,1,NA,NA,small_blue_rug,distractor,4,3,NA,NA,small_blue_rug,distractor,1,5,NA,NA,small_blue_rug,distractor,3,2,NA,NA,1,1,0,purple,,1.4489E+12,purple,FALSE,TRUE,FALSE,,,,,,,,small_purple_rug,NA,NA,,,,
1453-c,1.4489E+12,30,subSuperTrial,distr33,bathrobe,target,2,3,clothing,object,fir,distrClass3,3,4,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bread,distrClass3,4,2,NA,food,1,1,0,robe,,1.4489E+12,robe,FALSE,FALSE,TRUE,,,,,TRUE,,,bathrobe,NA,NA,,,,
1453-c,1.4489E+12,31,subSuperTrial,distr12,clarinet,target,2,3,instrument,object,blackStimulus,NA,5,5,NA,NA,baseball,distrClass2,3,2,NA,object,guitar2,distrClass1,4,4,instrument,object,blackStimulus,NA,1,1,NA,NA,1,1,0,clarinet,,1.4489E+12,clarinet,FALSE,FALSE,TRUE,,,,,,,,clarinet,NA,NA,,,,
1453-c,1.4489E+12,32,subSuperTrial,distr23,pineapple,target,4,4,fruit,food,blackStimulus,NA,1,1,NA,NA,sandwich,distrClass2,2,3,NA,food,trafficcone,distrClass3,3,2,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,pineapple,,1.4489E+12,pineapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
1453-c,1.4489E+12,33,colorSizeTrial,sizeOnly4Distr3Same,big_brown_jacket,target,1,3,NA,NA,small_brown_jacket,distractor,3,1,NA,NA,small_brown_jacket,distractor,2,2,NA,NA,small_green_jacket,distractor,5,4,NA,NA,small_brown_jacket,distractor,4,5,NA,NA,1,1,0,large brown,,1.4489E+12,large brown,TRUE,TRUE,FALSE,,,,,,,,big_brown_jacket,NA,NA,,,,
1453-c,1.4489E+12,34,subSuperTrial,distr33,dalmatian,target,4,2,dog,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,museum,distrClass3,3,3,NA,place,sideroadsign,distrClass3,2,4,NA,object,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,dalmatian,NA,NA,,,,
1453-c,1.4489E+12,35,subSuperTrial,distr22,piano,target,3,2,instrument,object,pencil,distrClass2,4,4,NA,object,basketball,distrClass2,2,3,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,piano,,1.4489E+12,piano,FALSE,FALSE,TRUE,,,,,,,,piano,NA,NA,,,,
1453-c,1.4489E+12,36,subSuperTrial,distr22,bookcase,target,4,4,furniture,object,eraser,distrClass2,2,3,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,binoculars,distrClass2,3,2,NA,object,1,1,0,bookshelf,,1.4489E+12,bookshelf,FALSE,FALSE,TRUE,,,,,,,,bookcase,NA,NA,,,,
1453-c,1.4489E+12,37,colorSizeTrial,colorOnly2Distr2Same,small_pink_bucket,target,3,3,NA,NA,small_red_bucket,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_bucket,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,purple,,1.4489E+12,purple,FALSE,TRUE,FALSE,,,,,,,,small_pink_bucket,NA,NA,,,,
1453-c,1.4489E+12,38,subSuperTrial,distr12,daisy,target,3,3,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,4,2,flower,plant,cherryTree,distrClass2,2,4,NA,plant,4,3,1,white flower___single one___large yellow middle,daisy?,1448897802501___1448897809155___1448897812120___1448897816596,white flower,FALSE,TRUE,FALSE,,TRUE,,,,,,daisy,NA,NA,,,,
1453-c,1.4489E+12,39,subSuperTrial,distr33,banjo,target,3,2,instrument,object,blackStimulus,NA,5,5,NA,NA,rice,distrClass3,4,4,NA,food,airport,distrClass3,2,3,NA,place,blackStimulus,NA,1,1,NA,NA,1,1,0,banjo,,1.4489E+12,banjo,FALSE,FALSE,TRUE,,,,,,,,banjo,NA,NA,,,,
1453-c,1.4489E+12,40,colorSizeTrial,colorOnly2Distr1Same,big_orange_billiardball,target,2,4,NA,NA,small_purple_billiardball,distractor,4,3,NA,NA,big_purple_billiardball,distractor,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,orenge,,1.4489E+12,orenge,FALSE,TRUE,FALSE,,,,,,,,big_orange_billiardball,NA,NA,,,,
1453-c,1.4489E+12,41,colorSizeTrial,sizeOnly4Distr4Same,big_red_stapler,target,5,5,NA,NA,small_red_stapler,distractor,3,4,NA,NA,small_red_stapler,distractor,4,2,NA,NA,small_red_stapler,distractor,1,1,NA,NA,small_red_stapler,distractor,2,3,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_red_stapler,NA,NA,,,,
1453-c,1.4489E+12,42,colorSizeTrial,sizeOnly2Distr1Same,small_purple_bracelet,target,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_purple_bracelet,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_bracelet,distractor,2,2,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_purple_bracelet,NA,NA,,,,
1453-c,1.4489E+12,43,colorSizeTrial,sizeOnly4Distr2Same,small_green_guitar,target,5,1,NA,NA,big_green_guitar,distractor,2,2,NA,NA,big_blue_guitar,distractor,4,4,NA,NA,big_green_guitar,distractor,1,5,NA,NA,big_blue_guitar,distractor,3,3,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_green_guitar,NA,NA,,,,
1453-c,1.4489E+12,44,colorSizeTrial,sizeOnly4Distr2Same,small_orange_cushion,target,5,1,NA,NA,big_orange_cushion,distractor,4,3,NA,NA,big_blue_cushion,distractor,1,5,NA,NA,big_orange_cushion,distractor,2,2,NA,NA,big_blue_cushion,distractor,3,4,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_orange_cushion,NA,NA,,,,
1453-c,1.4489E+12,45,subSuperTrial,distr12,wardrobe,target,2,4,furniture,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,armchair,distrClass1,3,2,furniture,object,toilet,distrClass2,4,3,NA,object,1,1,0,wardrobe,,1.4489E+12,wardrobe,FALSE,FALSE,TRUE,,,,,,,,wardrobe,NA,NA,,,,
1453-c,1.4489E+12,46,subSuperTrial,distr33,belt2,target,2,4,clothing,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,mosque,distrClass3,3,3,NA,place,ivy,distrClass3,4,2,NA,plant,1,1,0,belt,,1.4489E+12,belt,FALSE,FALSE,TRUE,,,,,,,,belt2,NA,NA,,,,
1453-c,1.4489E+12,47,colorSizeTrial,colorOnly4Distr1Same,big_green_framee,target,5,1,NA,NA,big_pink_framee,distractor,4,4,NA,NA,small_pink_framee,distractor,2,5,NA,NA,small_pink_framee,distractor,3,3,NA,NA,small_pink_framee,distractor,1,2,NA,NA,1,1,0,green,,1.4489E+12,green,FALSE,TRUE,FALSE,,,,,,,,big_green_framee,NA,NA,,,,
1453-c,1.4489E+12,48,colorSizeTrial,sizeOnly2Distr1Same,big_white_shoe,target,4,4,NA,NA,small_white_shoe,distractor,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_yellow_shoe,distractor,2,2,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_white_shoe,NA,NA,,,,
1453-c,1.4489E+12,49,colorSizeTrial,sizeOnly4Distr4Same,big_blue_toothbrush,target,3,3,NA,NA,small_blue_toothbrush,distractor,2,1,NA,NA,small_blue_toothbrush,distractor,5,4,NA,NA,small_blue_toothbrush,distractor,4,5,NA,NA,small_blue_toothbrush,distractor,1,2,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_blue_toothbrush,NA,NA,,,,
1453-c,1.4489E+12,50,colorSizeTrial,sizeOnly2Distr2Same,small_purple_flower,target,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_flower,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,big_purple_flower,distractor,4,3,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_purple_flower,NA,NA,,,,
1453-c,1.4489E+12,51,colorSizeTrial,colorOnly2Distr1Same,big_pink_golfball,target,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_blue_golfball,distractor,3,3,NA,NA,small_blue_golfball,distractor,2,2,NA,NA,1,1,0,pink,,1.4489E+12,pink,FALSE,TRUE,FALSE,,,,,,,,big_pink_golfball,NA,NA,,,,
1453-c,1.4489E+12,52,subSuperTrial,distr22,bra,target,3,2,clothing,object,backpack,distrClass2,2,3,NA,object,garbagecan,distrClass2,4,4,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,bra,,1.4489E+12,bra,FALSE,FALSE,TRUE,,,,,,,,bra,NA,NA,,,,
1453-c,1.4489E+12,53,subSuperTrial,distr23,husky,target,4,3,dog,animal,sideroadsign,distrClass3,3,4,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,flamingo,distrClass2,2,2,NA,animal,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,husky,NA,NA,,,,
1453-c,1.4489E+12,54,subSuperTrial,distr22,mushroom,target,3,2,vegetable,food,chocolate,distrClass2,2,4,NA,food,pizza,distrClass2,4,3,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,mushrooms,,1.4489E+12,mushrooms,FALSE,FALSE,TRUE,,,,,,,,mushroom,NA,NA,,,,
1453-c,1.4489E+12,55,subSuperTrial,distr23,pug,target,4,3,dog,animal,hospital,distrClass3,3,2,NA,place,blackStimulus,NA,1,1,NA,NA,bear,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,pug,NA,NA,,,,
1453-c,1.4489E+12,56,colorSizeTrial,colorOnly4Distr1Same,big_blue_comb,target,1,4,NA,NA,small_black_comb,distractor,4,1,NA,NA,small_black_comb,distractor,2,3,NA,NA,big_black_comb,distractor,5,2,NA,NA,small_black_comb,distractor,3,5,NA,NA,1,1,0,blue,,1.4489E+12,blue,FALSE,TRUE,FALSE,,,,,,,,big_blue_comb,NA,NA,,,,
1453-c,1.4489E+12,57,colorSizeTrial,sizeOnly4Distr4Same,small_blue_candle,target,4,1,NA,NA,big_blue_candle,distractor,5,4,NA,NA,big_blue_candle,distractor,1,5,NA,NA,big_blue_candle,distractor,2,2,NA,NA,big_blue_candle,distractor,3,3,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_blue_candle,NA,NA,,,,
1453-c,1.4489E+12,58,colorSizeTrial,sizeOnly2Distr1Same,small_green_chair,target,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_chair,distractor,4,3,NA,NA,big_red_chair,distractor,3,4,NA,NA,1,1,0,small green,,1.4489E+12,small green,TRUE,TRUE,FALSE,,,,,,,,small_green_chair,NA,NA,,,,
1453-c,1.4489E+12,59,subSuperTrial,distr12,carrot,target,2,4,vegetable,food,broccoli,distrClass1,4,3,vegetable,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,cheese,distrClass2,3,2,NA,food,1,1,0,carrot,,1.4489E+12,carrot,FALSE,FALSE,TRUE,,,,,,,,carrot,NA,NA,,,,
1453-c,1.4489E+12,60,colorSizeTrial,sizeOnly4Distr1Same,big_green_rock,target,4,1,NA,NA,small_green_rock,distractor,2,3,NA,NA,small_purple_rock,distractor,5,4,NA,NA,small_purple_rock,distractor,3,2,NA,NA,small_purple_rock,distractor,1,5,NA,NA,1,1,0,large green,,1.4489E+12,large green,TRUE,TRUE,FALSE,,,,,,,,big_green_rock,NA,NA,,,,
1453-c,1.4489E+12,61,subSuperTrial,distr33,germanShepherd,target,4,2,dog,animal,basketball,distrClass3,2,4,NA,object,blackStimulus,NA,1,1,NA,NA,tooth,distrClass3,3,3,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,germanShepherd,NA,NA,,,,
1453-c,1.4489E+12,62,subSuperTrial,distr23,swimsuit,target,2,3,clothing,object,firehydrant,distrClass2,3,4,NA,object,blackStimulus,NA,5,5,NA,NA,crocodile,distrClass3,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,swimsuit,,1.4489E+12,swimsuit,FALSE,FALSE,TRUE,,,,,,,,swimsuit,NA,NA,,,,
1453-c,1.4489E+12,63,colorSizeTrial,sizeOnly4Distr1Same,small_blue_ornament,target,3,3,NA,NA,big_purple_ornament,distractor,5,4,NA,NA,big_purple_ornament,distractor,2,5,NA,NA,big_purple_ornament,distractor,4,1,NA,NA,big_blue_ornament,distractor,1,2,NA,NA,1,1,0,small blue,,1.4489E+12,small blue,TRUE,TRUE,FALSE,,,,,,,,small_blue_ornament,NA,NA,,,,
1453-c,1.4489E+12,64,colorSizeTrial,sizeOnly4Distr3Same,small_blue_cap,target,1,5,NA,NA,big_blue_cap,distractor,3,2,NA,NA,big_blue_cap,distractor,4,1,NA,NA,big_blue_cap,distractor,2,3,NA,NA,big_orange_cap,distractor,5,4,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_blue_cap,NA,NA,,,,
1453-c,1.4489E+12,65,subSuperTrial,distr33,firetruck,target,3,4,vehicle,object,cherryTree,distrClass3,4,2,NA,plant,blackStimulus,NA,1,1,NA,NA,cheese,distrClass3,2,3,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,firetruck,,1.4489E+12,firetruck,FALSE,FALSE,TRUE,,,,,,,,firetruck,NA,NA,,,,
1453-c,1.4489E+12,66,colorSizeTrial,sizeOnly4Distr3Same,small_green_avocado,target,1,4,NA,NA,big_green_avocado,distractor,4,2,NA,NA,big_black_avocado,distractor,5,5,NA,NA,big_green_avocado,distractor,2,1,NA,NA,big_green_avocado,distractor,3,3,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_green_avocado,NA,NA,,,,
1453-c,1.4489E+12,67,subSuperTrial,distr23,bed,target,3,2,furniture,object,greekcolumn,distrClass2,2,3,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pottedPlant,distrClass3,4,4,NA,plant,1,1,0,bed,,1.4489E+12,bed,FALSE,FALSE,TRUE,,,,,,,,bed,NA,NA,,,,
1453-c,1.4489E+12,68,subSuperTrial,distr22,corn,target,4,4,vegetable,food,burger,distrClass2,2,3,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rice,distrClass2,3,2,NA,food,1,1,0,corn,,1.4489E+12,corn,FALSE,FALSE,TRUE,,,,,,,,corn,NA,NA,,,,
1453-c,1.4489E+12,69,colorSizeTrial,sizeOnly2Distr2Same,small_white_teacup,target,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,big_white_teacup,distractor,4,3,NA,NA,big_white_teacup,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_white_teacup,NA,NA,,,,
1453-c,1.4489E+12,70,subSuperTrial,distr23,bike2,target,4,4,vehicle,object,church,distrClass3,2,3,NA,place,anvil,distrClass2,3,2,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,bike,,1.4489E+12,bike,FALSE,FALSE,TRUE,,,,,,,,bike2,NA,NA,,,,
1453-c,1.4489E+12,71,colorSizeTrial,sizeOnly4Distr4Same,small_red_yarn,target,1,1,NA,NA,big_red_yarn,distractor,2,3,NA,NA,big_red_yarn,distractor,4,2,NA,NA,big_red_yarn,distractor,3,5,NA,NA,big_red_yarn,distractor,5,4,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_red_yarn,NA,NA,,,,
1453-c,1.4489E+12,72,colorSizeTrial,colorOnly4Distr3Same,small_red_tack,target,2,3,NA,NA,big_blue_tack,distractor,1,4,NA,NA,small_blue_tack,distractor,3,1,NA,NA,small_blue_tack,distractor,4,5,NA,NA,small_blue_tack,distractor,5,2,NA,NA,2,1,1,red,woohoo!,1448898010939___1448898012386,red,FALSE,TRUE,FALSE,,,,,,,,small_red_tack,NA,NA,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9463-9,1.4489E+12,1,subSuperTrial,distr12,corn,target,3,4,vegetable,food,bread,distrClass2,2,2,NA,food,tomato,distrClass1,4,3,vegetable,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,2,2,0,corn___.~~~~~~,,1448897763217___1448897773743,corn,FALSE,FALSE,TRUE,,,,,,,,corn,NA,NA,,,,
9463-9,1.4489E+12,2,subSuperTrial,distr23,bike2,target,2,3,vehicle,object,tennisball,distrClass2,3,4,NA,object,blackStimulus,NA,5,5,NA,NA,rice,distrClass3,4,2,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,bike,,1.4489E+12,bike,FALSE,FALSE,TRUE,,,,,,,,bike2,NA,NA,,,,
9463-9,1.4489E+12,3,subSuperTrial,distr33,wardrobe,target,3,4,furniture,object,bear,distrClass3,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,lion,distrClass3,4,2,NA,animal,2,2,0,cabinit___spelling :),,1448897787727___1448897790972,cabinit,FALSE,FALSE,TRUE,,,,,,,,wardrobe,NA,NA,,,,
