gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
2751-3,1.44899E+12,11,colorSizeTrial,sizeOnly4Distr4Same,big_red_tack,target,2,1,NA,NA,small_red_tack,distractor,4,2,NA,NA,small_red_tack,distractor,5,3,NA,NA,small_red_tack,distractor,3,4,NA,NA,small_red_tack,distractor,1,5,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_red_tack,NA,NA,,,,
2751-3,1.44899E+12,12,subSuperTrial,distr23,firetruck,target,4,3,vehicle,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,firemanhat,distrClass2,3,4,NA,object,hotdog,distrClass3,2,2,NA,food,1,1,0,fire truck,,1.44899E+12,fire truck,FALSE,FALSE,TRUE,,,,,,,,firetruck,NA,NA,,,,
2751-3,1.44899E+12,13,colorSizeTrial,sizeOnly4Distr3Same,small_blue_ornament,target,1,3,NA,NA,big_blue_ornament,distractor,2,5,NA,NA,big_blue_ornament,distractor,5,1,NA,NA,big_purple_ornament,distractor,3,4,NA,NA,big_blue_ornament,distractor,4,2,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_blue_ornament,NA,NA,,,,
2751-3,1.44899E+12,14,subSuperTrial,distr12,belt2,target,2,3,clothing,object,toilet,distrClass2,3,2,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,socks,distrClass1,4,4,clothing,object,1,1,0,belt,,1.44899E+12,belt,FALSE,FALSE,TRUE,,,,,,,,belt2,NA,NA,,,,
2751-3,1.44899E+12,15,subSuperTrial,distr23,rose,target,4,4,flower,plant,blackStimulus,NA,1,1,NA,NA,eraser,distrClass3,3,3,NA,object,bambus,distrClass2,2,2,NA,plant,blackStimulus,NA,5,5,NA,NA,1,1,0,rose,,1.44899E+12,rose,FALSE,FALSE,TRUE,,,,,,,,rose,NA,NA,,,,
2751-3,1.44899E+12,16,subSuperTrial,distr23,grapefruit,target,4,2,fruit,food,walkietalkie,distrClass3,2,4,NA,object,blackStimulus,NA,5,5,NA,NA,pizza,distrClass2,3,3,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,grapefruit,,1.44899E+12,grapefruit,FALSE,FALSE,TRUE,,,,,,,,grapefruit,NA,NA,,,,
2751-3,1.44899E+12,17,colorSizeTrial,sizeOnly4Distr1Same,big_orange_coathanger,target,3,3,NA,NA,small_purple_coathanger,distractor,5,1,NA,NA,small_purple_coathanger,distractor,4,4,NA,NA,small_orange_coathanger,distractor,1,5,NA,NA,small_purple_coathanger,distractor,2,2,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_orange_coathanger,NA,NA,,,,
2751-3,1.44899E+12,18,colorSizeTrial,colorOnly4Distr4Same,small_brown_jacket,target,1,2,NA,NA,small_green_jacket,distractor,2,1,NA,NA,small_green_jacket,distractor,3,3,NA,NA,small_green_jacket,distractor,4,4,NA,NA,small_green_jacket,distractor,5,5,NA,NA,1,1,0,brown,,1.44899E+12,brown,FALSE,TRUE,FALSE,,,,,,,,small_brown_jacket,NA,NA,,,,
2751-3,1.44899E+12,19,colorSizeTrial,sizeOnly4Distr1Same,big_blue_book,target,1,5,NA,NA,small_blue_book,distractor,2,4,NA,NA,small_black_book,distractor,3,2,NA,NA,small_black_book,distractor,5,1,NA,NA,small_black_book,distractor,4,3,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_blue_book,NA,NA,,,,
2751-3,1.44899E+12,20,subSuperTrial,distr22,saxophone,target,3,3,instrument,object,blackStimulus,NA,5,5,NA,NA,sideroadsign,distrClass2,4,4,NA,object,baseball,distrClass2,2,2,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,sax,,1.44899E+12,sax,FALSE,FALSE,TRUE,,,,,TRUE,,,saxophone,NA,NA,,,,
2751-3,1.44899E+12,21,subSuperTrial,distr22,igloo,target,3,4,house,place,church,distrClass2,2,2,NA,place,blackStimulus,NA,1,1,NA,NA,temple,distrClass2,4,3,NA,place,blackStimulus,NA,5,5,NA,NA,1,1,0,igloo,,1.44899E+12,igloo,FALSE,FALSE,TRUE,,,,,,,,igloo,NA,NA,,,,
2751-3,1.44899E+12,22,colorSizeTrial,colorOnly4Distr3Same,small_pink_hairdryer,target,1,3,NA,NA,small_purple_hairdryer,distractor,5,2,NA,NA,small_purple_hairdryer,distractor,3,4,NA,NA,big_purple_hairdryer,distractor,4,1,NA,NA,small_purple_hairdryer,distractor,2,5,NA,NA,1,1,0,pink,,1.44899E+12,pink,FALSE,TRUE,FALSE,,,,,,,,small_pink_hairdryer,NA,NA,,,,
2751-3,1.44899E+12,23,colorSizeTrial,colorOnly2Distr2Same,small_pink_framee,target,4,3,NA,NA,small_green_framee,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA,small_green_framee,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,pink,,1.44899E+12,pink,FALSE,TRUE,FALSE,,,,,,,,small_pink_framee,NA,NA,,,,
2751-3,1.44899E+12,24,colorSizeTrial,sizeOnly4Distr4Same,big_pink_phone,target,5,4,NA,NA,small_pink_phone,distractor,4,1,NA,NA,small_pink_phone,distractor,1,5,NA,NA,small_pink_phone,distractor,2,2,NA,NA,small_pink_phone,distractor,3,3,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_pink_phone,NA,NA,,,,
2751-3,1.44899E+12,25,subSuperTrial,distr22,swimsuit,target,3,4,clothing,object,moviecamera,distrClass2,2,3,NA,object,blackStimulus,NA,1,1,NA,NA,mailbox,distrClass2,4,2,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,bathing suit,,1.44899E+12,bathing suit,FALSE,FALSE,TRUE,,,,,,,,swimsuit,NA,NA,,,,
2751-3,1.44899E+12,26,colorSizeTrial,colorOnly2Distr1Same,small_red_toothbrush,target,2,4,NA,NA,small_blue_toothbrush,distractor,3,3,NA,NA,big_blue_toothbrush,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,red,,1.44899E+12,red,FALSE,TRUE,FALSE,,,,,,,,small_red_toothbrush,NA,NA,,,,
2751-3,1.44899E+12,27,colorSizeTrial,colorOnly2Distr2Same,big_purple_rug,target,2,2,NA,NA,big_blue_rug,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_rug,distractor,4,3,NA,NA,1,1,0,purple,,1.44899E+12,purple,FALSE,TRUE,FALSE,,,,,,,,big_purple_rug,NA,NA,,,,
2751-3,1.44899E+12,28,colorSizeTrial,sizeOnly2Distr2Same,small_red_bike,target,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_bike,distractor,3,2,NA,NA,big_red_bike,distractor,4,3,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_red_bike,NA,NA,,,,
2751-3,1.44899E+12,29,subSuperTrial,distr33,carrot,target,2,2,vegetable,food,tire,distrClass3,4,3,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,church,distrClass3,3,4,NA,place,1,1,0,carrot,,1.44899E+12,carrot,FALSE,FALSE,TRUE,,,,,,,,carrot,NA,NA,,,,
2751-3,1.44899E+12,30,colorSizeTrial,sizeOnly4Distr2Same,small_red_candle,target,5,3,NA,NA,big_blue_candle,distractor,1,5,NA,NA,big_red_candle,distractor,2,4,NA,NA,big_red_candle,distractor,4,2,NA,NA,big_blue_candle,distractor,3,1,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_red_candle,NA,NA,,,,
2751-3,1.44899E+12,31,colorSizeTrial,colorOnly4Distr2Same,big_black_belt,target,5,3,NA,NA,small_brown_belt,distractor,3,4,NA,NA,small_brown_belt,distractor,4,2,NA,NA,big_brown_belt,distractor,1,1,NA,NA,big_brown_belt,distractor,2,5,NA,NA,1,1,0,black,,1.44899E+12,black,FALSE,TRUE,FALSE,,,,,,,,big_black_belt,NA,NA,,,,
2751-3,1.44899E+12,32,subSuperTrial,distr12,eggplant,target,4,3,vegetable,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,broccoli,distrClass1,2,4,vegetable,food,fries,distrClass2,3,2,NA,food,1,1,0,eggplant,,1.44899E+12,eggplant,FALSE,FALSE,TRUE,,,,,,,,eggplant,NA,NA,,,,
2751-3,1.44899E+12,33,colorSizeTrial,sizeOnly4Distr2Same,big_pink_weddingcake,target,5,3,NA,NA,small_white_weddingcake,distractor,4,1,NA,NA,small_pink_weddingcake,distractor,1,5,NA,NA,small_pink_weddingcake,distractor,2,2,NA,NA,small_white_weddingcake,distractor,3,4,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_pink_weddingcake,NA,NA,,,,
2751-3,1.44899E+12,34,colorSizeTrial,colorOnly4Distr2Same,small_orange_billiardball,target,1,3,NA,NA,big_purple_billiardball,distractor,5,5,NA,NA,big_purple_billiardball,distractor,4,2,NA,NA,small_purple_billiardball,distractor,2,4,NA,NA,small_purple_billiardball,distractor,3,1,NA,NA,1,1,0,orange,,1.44899E+12,orange,FALSE,TRUE,FALSE,,,,,,,,small_orange_billiardball,NA,NA,,,,
2751-3,1.44899E+12,35,subSuperTrial,distr12,bike2,target,3,2,vehicle,object,teddybear,distrClass2,2,3,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,motorcycle,distrClass1,4,4,vehicle,object,1,1,0,bicycle,,1.44899E+12,bicycle,FALSE,FALSE,TRUE,,,,,,,,bike2,NA,NA,,,,
2751-3,1.44899E+12,36,subSuperTrial,distr33,tent,target,4,4,house,place,blackStimulus,NA,5,5,NA,NA,pottedPlant,distrClass3,2,2,NA,plant,blackStimulus,NA,1,1,NA,NA,firehydrant,distrClass3,3,3,NA,object,1,1,0,tent,,1.44899E+12,tent,FALSE,FALSE,TRUE,,,,,,,,tent,NA,NA,,,,
2751-3,1.44899E+12,37,subSuperTrial,distr22,corn,target,2,4,vegetable,food,blackStimulus,NA,5,5,NA,NA,pasta,distrClass2,3,3,NA,food,blackStimulus,NA,1,1,NA,NA,bread,distrClass2,4,2,NA,food,1,1,0,corn,,1.44899E+12,corn,FALSE,FALSE,TRUE,,,,,,,,corn,NA,NA,,,,
2751-3,1.44899E+12,38,colorSizeTrial,colorOnly4Distr1Same,small_white_shoe,target,4,5,NA,NA,big_yellow_shoe,distractor,1,2,NA,NA,small_yellow_shoe,distractor,3,3,NA,NA,big_yellow_shoe,distractor,5,1,NA,NA,big_yellow_shoe,distractor,2,4,NA,NA,1,1,0,white,,1.44899E+12,white,FALSE,TRUE,FALSE,,,,,,,,small_white_shoe,NA,NA,,,,
2751-3,1.44899E+12,39,subSuperTrial,distr22,daisy,target,2,4,flower,plant,cherryTree,distrClass2,3,2,NA,plant,blackStimulus,NA,1,1,NA,NA,ivy,distrClass2,4,3,NA,plant,blackStimulus,NA,5,5,NA,NA,1,1,0,daisy,,1.44899E+12,daisy,FALSE,FALSE,TRUE,,,,,,,,daisy,NA,NA,,,,
2751-3,1.44899E+12,40,subSuperTrial,distr23,lime,target,3,4,fruit,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,hotdog,distrClass2,2,2,NA,food,lion,distrClass3,4,3,NA,animal,1,1,0,lime,,1.44899E+12,lime,FALSE,FALSE,TRUE,,,,,,,,lime,NA,NA,,,,
2751-3,1.44899E+12,41,subSuperTrial,distr33,sunflower,target,3,2,flower,plant,blackStimulus,NA,1,1,NA,NA,backpack,distrClass3,4,3,NA,object,blackStimulus,NA,5,5,NA,NA,record,distrClass3,2,4,NA,object,1,1,0,sunflower,,1.44899E+12,sunflower,FALSE,FALSE,TRUE,,,,,,,,sunflower,NA,NA,,,,
2751-3,1.44899E+12,42,subSuperTrial,distr33,pasta,distrClass3,3,3,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,dalmatian,target,2,2,dog,animal,cigar,distrClass3,4,4,NA,object,1,1,0,spaghetti,,1.44899E+12,spaghetti,FALSE,FALSE,TRUE,,,,,,,,pasta,NA,NA,,,,
2751-3,1.44899E+12,43,subSuperTrial,distr22,pineapple,target,4,2,fruit,food,burger,distrClass2,3,4,NA,food,blackStimulus,NA,5,5,NA,NA,chocolate,distrClass2,2,3,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,pineapple,,1.44899E+12,pineapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
2751-3,1.44899E+12,44,colorSizeTrial,sizeOnly2Distr2Same,big_red_chair,target,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_red_chair,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_chair,distractor,2,2,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_red_chair,NA,NA,,,,
2751-3,1.44899E+12,45,colorSizeTrial,sizeOnly4Distr4Same,big_green_binder,target,3,5,NA,NA,small_green_binder,distractor,2,1,NA,NA,small_green_binder,distractor,1,4,NA,NA,small_green_binder,distractor,4,3,NA,NA,small_green_binder,distractor,5,2,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_green_binder,NA,NA,,,,
2751-3,1.44899E+12,46,subSuperTrial,distr33,tulip,target,2,2,flower,plant,binoculars,distrClass3,3,4,NA,object,hotdog,distrClass3,4,3,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,flower,,1.44899E+12,flower,FALSE,FALSE,FALSE,,TRUE,,,,,,tulip,NA,NA,,,,
2751-3,1.44899E+12,47,colorSizeTrial,colorOnly4Distr3Same,small_blue_cap,target,5,1,NA,NA,small_orange_cap,distractor,1,5,NA,NA,small_orange_cap,distractor,3,4,NA,NA,big_orange_cap,distractor,4,2,NA,NA,small_orange_cap,distractor,2,3,NA,NA,1,1,0,blue,,1.44899E+12,blue,FALSE,TRUE,FALSE,,,,,,,,small_blue_cap,NA,NA,,,,
2751-3,1.44899E+12,48,colorSizeTrial,colorOnly4Distr4Same,big_orange_cushion,target,5,1,NA,NA,big_blue_cushion,distractor,3,5,NA,NA,big_blue_cushion,distractor,1,4,NA,NA,big_blue_cushion,distractor,2,3,NA,NA,big_blue_cushion,distractor,4,2,NA,NA,1,1,0,red,,1.44899E+12,red,FALSE,TRUE,FALSE,,,,,,,,big_orange_cushion,NA,NA,,,,
2751-3,1.44899E+12,49,colorSizeTrial,sizeOnly4Distr4Same,big_black_avocado,target,5,2,NA,NA,small_black_avocado,distractor,4,5,NA,NA,small_black_avocado,distractor,1,1,NA,NA,small_black_avocado,distractor,2,4,NA,NA,small_black_avocado,distractor,3,3,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_black_avocado,NA,NA,,,,
2751-3,1.44899E+12,50,colorSizeTrial,sizeOnly4Distr2Same,big_blue_comb,target,4,3,NA,NA,small_black_comb,distractor,5,4,NA,NA,small_blue_comb,distractor,2,1,NA,NA,small_black_comb,distractor,1,5,NA,NA,small_blue_comb,distractor,3,2,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_blue_comb,NA,NA,,,,
2751-3,1.44899E+12,51,colorSizeTrial,sizeOnly4Distr2Same,big_red_yarn,target,2,4,NA,NA,small_purple_yarn,distractor,4,1,NA,NA,small_red_yarn,distractor,3,5,NA,NA,small_purple_yarn,distractor,5,3,NA,NA,small_red_yarn,distractor,1,2,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_red_yarn,NA,NA,,,,
2751-3,1.44899E+12,52,subSuperTrial,distr22,bed,target,4,4,furniture,object,blackStimulus,NA,5,5,NA,NA,greekcolumn,distrClass2,2,2,NA,object,blackStimulus,NA,1,1,NA,NA,rubberduck,distrClass2,3,3,NA,object,1,1,0,bed,,1.44899E+12,bed,FALSE,FALSE,TRUE,,,,,,,,bed,NA,NA,,,,
2751-3,1.44899E+12,53,subSuperTrial,distr33,germanShepherd,target,4,3,dog,animal,teddybear,distrClass3,2,4,NA,object,cheese,distrClass3,3,2,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,dog,,1.44899E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,germanShepherd,NA,NA,,,,
2751-3,1.44899E+12,54,colorSizeTrial,sizeOnly4Distr1Same,small_pink_balloon,target,5,5,NA,NA,big_pink_balloon,distractor,3,2,NA,NA,big_yellow_balloon,distractor,4,1,NA,NA,big_yellow_balloon,distractor,1,4,NA,NA,big_yellow_balloon,distractor,2,3,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_pink_balloon,NA,NA,,,,
2751-3,1.44899E+12,55,subSuperTrial,distr23,bathrobe,target,3,2,clothing,object,grasses,distrClass3,4,4,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,pencil,distrClass2,2,3,NA,object,1,1,0,robe,,1.44899E+12,robe,FALSE,FALSE,TRUE,,,,,TRUE,,,bathrobe,NA,NA,,,,
2751-3,1.44899E+12,56,subSuperTrial,distr12,husky,target,3,2,dog,animal,blackStimulus,NA,5,5,NA,NA,bear,distrClass2,4,3,NA,animal,beagle,distrClass1,2,4,dog,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,husky,,1.44899E+12,husky,FALSE,FALSE,TRUE,,,,,,,,husky,NA,NA,,,,
2751-3,1.44899E+12,57,colorSizeTrial,sizeOnly2Distr1Same,small_green_bracelet,target,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_bracelet,distractor,3,3,NA,NA,big_purple_bracelet,distractor,4,4,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_green_bracelet,NA,NA,,,,
2751-3,1.44899E+12,58,subSuperTrial,distr33,banjo,target,4,3,instrument,object,penguin,distrClass3,2,2,NA,animal,crocodile,distrClass3,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,banjo,,1.44899E+12,banjo,FALSE,FALSE,TRUE,,,,,,,,banjo,NA,NA,,,,
2751-3,1.44899E+12,59,colorSizeTrial,sizeOnly2Distr1Same,small_green_pepper,target,3,4,NA,NA,big_red_pepper,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_pepper,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_green_pepper,NA,NA,,,,
2751-3,1.44899E+12,60,colorSizeTrial,sizeOnly4Distr3Same,big_blue_guitar,target,1,5,NA,NA,small_green_guitar,distractor,3,4,NA,NA,small_blue_guitar,distractor,5,2,NA,NA,small_blue_guitar,distractor,2,3,NA,NA,small_blue_guitar,distractor,4,1,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_blue_guitar,NA,NA,,,,
2751-3,1.44899E+12,61,subSuperTrial,distr12,trailer,target,3,3,house,place,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,mosque,distrClass2,4,4,NA,place,teepee,distrClass1,2,2,house,place,1,1,0,camper,,1.44899E+12,camper,FALSE,FALSE,TRUE,,,,,,,,trailer,NA,NA,,,,
2751-3,1.44899E+12,62,subSuperTrial,distr12,cottage,target,4,2,house,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,museum,distrClass2,2,4,NA,place,hut,distrClass1,3,3,house,place,1,1,0,lighted windows,,1.44899E+12,lighted windows,FALSE,FALSE,FALSE,TRUE,,,,,,,cottage,NA,NA,,,,
2751-3,1.44899E+12,63,colorSizeTrial,sizeOnly2Distr1Same,big_purple_stapler,target,4,2,NA,NA,small_red_stapler,distractor,3,4,NA,NA,small_purple_stapler,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_purple_stapler,NA,NA,,,,
2751-3,1.44899E+12,64,colorSizeTrial,sizeOnly2Distr1Same,big_pink_teacup,target,3,4,NA,NA,small_white_teacup,distractor,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,small_pink_teacup,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_pink_teacup,NA,NA,,,,
2751-3,1.44899E+12,65,subSuperTrial,distr23,pug,target,3,4,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,iguana,distrClass2,2,2,NA,animal,fries,distrClass3,4,3,NA,food,1,1,0,pug,,1.44899E+12,pug,FALSE,FALSE,TRUE,,,,,,,,pug,NA,NA,,,,
2751-3,1.44899E+12,66,subSuperTrial,distr33,bookcase,target,3,3,furniture,object,bread,distrClass3,2,2,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,iguana,distrClass3,4,4,NA,animal,1,1,0,books,,1.44899E+12,books,FALSE,FALSE,FALSE,TRUE,,,,TRUE,,,bookcase,NA,NA,,,,
2751-3,1.44899E+12,67,subSuperTrial,distr12,mushroom,target,4,4,vegetable,food,pumpkin,distrClass1,3,2,vegetable,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,pancake,distrClass2,2,3,NA,food,1,1,0,mushrooms,,1.44899E+12,mushrooms,FALSE,FALSE,TRUE,,,,,,,,mushroom,NA,NA,,,,
2751-3,1.44899E+12,68,colorSizeTrial,sizeOnly4Distr1Same,small_purple_butterfly,target,1,2,NA,NA,big_blue_butterfly,distractor,4,4,NA,NA,big_blue_butterfly,distractor,2,1,NA,NA,big_purple_butterfly,distractor,3,5,NA,NA,big_blue_butterfly,distractor,5,3,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_purple_butterfly,NA,NA,,,,
2751-3,1.44899E+12,69,colorSizeTrial,sizeOnly4Distr3Same,big_purple_rock,target,1,2,NA,NA,small_purple_rock,distractor,5,5,NA,NA,small_green_rock,distractor,4,4,NA,NA,small_purple_rock,distractor,2,3,NA,NA,small_purple_rock,distractor,3,1,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_purple_rock,NA,NA,,,,
2751-3,1.44899E+12,70,colorSizeTrial,colorOnly4Distr1Same,small_brown_turtle,target,1,4,NA,NA,small_black_turtle,distractor,4,2,NA,NA,big_black_turtle,distractor,5,3,NA,NA,big_black_turtle,distractor,3,1,NA,NA,big_black_turtle,distractor,2,5,NA,NA,1,1,0,small,,,,TRUE,,,,,,,,,,,,,,,,
2751-3,1.44899E+12,71,subSuperTrial,distr12,lamp,target,3,3,furniture,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,armchair,distrClass1,2,2,furniture,object,baseballmitt,distrClass2,4,4,NA,object,1,1,0,lamp,,1.44899E+12,lamp,FALSE,FALSE,TRUE,,,,,,,,lamp,NA,NA,,,,
2751-3,1.44899E+12,72,subSuperTrial,distr23,kiwi,target,4,4,fruit,food,mailbox,distrClass3,2,2,NA,object,blackStimulus,NA,1,1,NA,NA,muffin,distrClass2,3,3,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,kiwi,,1.44899E+12,kiwi,FALSE,FALSE,TRUE,,,,,,,,kiwi,NA,NA,,,,
9807-d,1.44899E+12,1,subSuperTrial,distr33,firetruck,target,2,3,vehicle,object,blackStimulus,NA,5,5,NA,NA,fries,distrClass3,4,4,NA,food,flamingo,distrClass3,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,fire truck,,1.44899E+12,fire truck,FALSE,FALSE,TRUE,,,,,,,,firetruck,NA,NA,,,,
9807-d,1.44899E+12,2,subSuperTrial,distr23,bed,target,3,2,furniture,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,ivy,distrClass3,2,4,NA,plant,tennisball,distrClass2,4,3,NA,object,1,1,0,bed,,1.44899E+12,bed,FALSE,FALSE,TRUE,,,,,,,,bed,NA,NA,,,,
9807-d,1.44899E+12,3,subSuperTrial,distr12,germanShepherd,target,2,4,dog,animal,blackStimulus,NA,1,1,NA,NA,greyhound,distrClass1,3,3,dog,animal,horse,distrClass2,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,small dog,,1.44899E+12,small dog,TRUE,FALSE,FALSE,,TRUE,,,,,,germanShepherd,NA,NA,,,,
9807-d,1.44899E+12,4,colorSizeTrial,colorOnly4Distr4Same,small_pink_phone,target,2,5,NA,NA,small_white_phone,distractor,3,1,NA,NA,small_white_phone,distractor,1,3,NA,NA,small_white_phone,distractor,5,4,NA,NA,small_white_phone,distractor,4,2,NA,NA,1,1,0,pink,,1.44899E+12,pink,FALSE,TRUE,FALSE,,,,,,,,small_pink_phone,NA,NA,,,,
9807-d,1.44899E+12,5,subSuperTrial,distr22,pineapple,target,3,3,fruit,food,sandwich,distrClass2,2,4,NA,food,blackStimulus,NA,1,1,NA,NA,hotdog,distrClass2,4,2,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,pineapple,,1.44899E+12,pineapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
9807-d,1.44899E+12,6,colorSizeTrial,sizeOnly4Distr1Same,small_pink_hairdryer,target,5,4,NA,NA,big_purple_hairdryer,distractor,4,3,NA,NA,big_purple_hairdryer,distractor,2,1,NA,NA,big_purple_hairdryer,distractor,1,5,NA,NA,big_pink_hairdryer,distractor,3,2,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_pink_hairdryer,NA,NA,,,,
9807-d,1.44899E+12,7,subSuperTrial,distr23,boat,target,2,3,vehicle,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,binoculars,distrClass2,4,4,NA,object,cheese,distrClass3,3,2,NA,food,1,1,0,boat,,1.44899E+12,boat,FALSE,FALSE,TRUE,,,,,,,,boat,NA,NA,,,,
